Anchor	Maize1	Maize2
Sobic.002G309000.1.v3.1	Zm00008a028892_T01.v1.1	Zm00008a009437_T01.v1.1
Sobic.004G299300.1.v3.1	NA	Zm00008a016859_T01.v1.1
Sobic.004G192900.1.v3.1	Zm00008a022145_T01.v1.1	Zm00008a016578_T01.v1.1
Sobic.004G032900.1.v3.1	NA	Zm00008a018868_T01.v1.1
Sobic.003G108700.10.v3.1	Zm00008a011375_T01.v1.1	Zm00008a029929_T01.v1.1
Sobic.001G115900.1.v3.1	Zm00008a004994_T01.v1.1	NA
Sobic.010G007100.1.v3.1	Zm00008a033930_T01.v1.1	NA
Sobic.003G155100.1.v3.1	Zm00008a011799_T01.v1.1	Zm00008a030530_T01.v1.1
Sobic.002G394800.1.v3.1	Zm00008a029501_T01.v1.1	Zm00008a009851_T01.v1.1
Sobic.009G004200.1.v3.1	Zm00008a023966_T01.v1.1	NA
Sobic.004G344800.1.v3.1	Zm00008a023337_T01.v1.1	NA
Sobic.004G075800.1.v3.1	Zm00008a021231_T01.v1.1	NA
Sobic.006G242300.1.v3.1	NA	Zm00008a038725_T01.v1.1
Sobic.001G540700.1.v3.1	Zm00008a000049_T01.v1.1	NA
Sobic.003G389000.1.v3.1	Zm00008a013054_T01.v1.1	Zm00008a032728_T01.v1.1
Sobic.006G127400.1.v3.1	Zm00008a007035_T01.v1.1	Zm00008a038146_T01.v1.1
Sobic.003G307600.2.v3.1	NA	Zm00008a033144_T01.v1.1
Sobic.010G161450.1.v3.1	Zm00008a034308_T01.v1.1	NA
Sobic.003G438600.1.v3.1	Zm00008a012660_T01.v1.1	NA
Sobic.001G192800.1.v3.1	Zm00008a003963_T01.v1.1	Zm00008a019870_T01.v1.1
Sobic.001G125000.1.v3.1	Zm00008a004918_T01.v1.1	NA
Sobic.004G296500.1.v3.1	Zm00008a022512_T01.v1.1	NA
Sobic.002G178101.1.v3.1	Zm00008a027801_T01.v1.1	NA
Sobic.007G078800.1.v3.1	NA	Zm00008a015427_T01.v1.1
Sobic.007G056700.1.v3.1	Zm00008a037200_T01.v1.1	NA
Sobic.005G228700.1.v3.1	Zm00008a014860_T01.v1.1	NA
Sobic.001G290700.1.v3.1	Zm00008a002138_T01.v1.1	Zm00008a034963_T01.v1.1
Sobic.007G197450.1.v3.1	NA	Zm00008a015755_T01.v1.1
Sobic.004G128900.1.v3.1	Zm00008a021384_T01.v1.1	NA
Sobic.003G230000.1.v3.1	NA	Zm00008a032148_T01.v1.1
Sobic.009G050500.1.v3.1	NA	Zm00008a030992_T01.v1.1
Sobic.007G210400.1.v3.1	Zm00008a003234_T01.v1.1	NA
Sobic.007G125200.1.v3.1	NA	Zm00008a016143_T01.v1.1
Sobic.005G115900.1.v3.1	Zm00008a015298_T01.v1.1	NA
Sobic.002G330600.1.v3.1	Zm00008a029038_T01.v1.1	Zm00008a009526_T01.v1.1
Sobic.001G476300.1.v3.1	Zm00008a002541_T01.v1.1,Zm00008a000587_T01.v1.1	Zm00008a035962_T01.v1.1
Sobic.006G231400.1.v3.1	Zm00008a006177_T01.v1.1	NA
Sobic.006G021800.1.v3.1	Zm00008a007892_T01.v1.1	NA
Sobic.003G248300.1.v3.1	NA	Zm00008a032218_T01.v1.1
Sobic.004G077300.1.v3.1	NA	Zm00008a018626_T01.v1.1
Sobic.002G320200.1.v3.1	Zm00008a028975_T01.v1.1	Zm00008a009488_T01.v1.1
Sobic.007G147200.1.v3.1	NA	Zm00008a015975_T01.v1.1
Sobic.002G309500.1.v3.1	Zm00008a028897_T01.v1.1	Zm00008a009438_T01.v1.1
Sobic.001G370300.1.v3.1	Zm00008a001506_T01.v1.1	NA
Sobic.002G208800.3.v3.1	Zm00008a028132_T01.v1.1	Zm00008a008926_T01.v1.1
Sobic.002G011000.1.v3.1	NA	Zm00008a010554_T01.v1.1
Sobic.004G270100.2.v3.1	Zm00008a022733_T01.v1.1	NA
Sobic.003G033100.1.v3.1	Zm00008a010815_T01.v1.1	NA
Sobic.006G000100.1.v3.1	Zm00008a008025_T01.v1.1	Zm00008a037576_T01.v1.1
Sobic.002G406600.1.v3.1	NA	Zm00008a009904_T01.v1.1
Sobic.001G033600.2.v3.1	NA	Zm00008a019102_T01.v1.1
Sobic.004G283000.1.v3.1	Zm00008a022624_T01.v1.1	NA
Sobic.001G021500.1.v3.1	Zm00008a005741_T01.v1.1	NA
Sobic.001G439100.1.v3.1	Zm00008a000917_T01.v1.1	Zm00008a035704_T01.v1.1
Sobic.009G236000.1.v3.1	Zm00008a026526_T01.v1.1	NA
Sobic.007G194800.2.v3.1	NA	Zm00008a015770_T01.v1.1
Sobic.001G424800.1.v3.1	Zm00008a001049_T01.v1.1	Zm00008a035614_T01.v1.1
Sobic.010G179700.1.v3.1	Zm00008a034552_T01.v1.1	NA
Sobic.002G355000.1.v3.1	Zm00008a029206_T01.v1.1	Zm00008a009649_T01.v1.1
Sobic.001G485100.1.v3.1	Zm00008a000500_T01.v1.1	NA
Sobic.005G190600.1.v3.1	Zm00008a015043_T01.v1.1	NA
Sobic.004G312200.1.v3.1	Zm00008a023120_T01.v1.1	NA
Sobic.003G061900.1.v3.1	Zm00008a011039_T01.v1.1	Zm00008a030121_T01.v1.1
Sobic.003G429401.1.v3.1	NA	Zm00008a032483_T01.v1.1
Sobic.003G196000.2.v3.1	Zm00008a014465_T01.v1.1	Zm00008a031987_T01.v1.1
Sobic.002G275900.1.v3.1	Zm00008a028678_T01.v1.1	NA
Sobic.005G025800.1.v3.1	NA	Zm00008a008362_T01.v1.1
Sobic.003G197100.2.v3.1	Zm00008a014474_T01.v1.1	NA
Sobic.001G098500.1.v3.1	Zm00008a005111_T01.v1.1	NA
Sobic.004G042700.1.v3.1	Zm00008a020952_T01.v1.1	NA
Sobic.003G363200.1.v3.1	Zm00008a013268_T01.v1.1	NA
Sobic.001G116100.1.v3.1	Zm00008a004992_T01.v1.1	Zm00008a019531_T01.v1.1
Sobic.001G309000.1.v3.1	Zm00008a001993_T01.v1.1	NA
Sobic.010G204000.1.v3.1	Zm00008a034658_T01.v1.1	NA
Sobic.004G275800.1.v3.1	Zm00008a022685_T01.v1.1	NA
Sobic.009G224400.1.v3.1	Zm00008a026378_T01.v1.1	Zm00008a030714_T01.v1.1
Sobic.001G540900.1.v3.1	Zm00008a000048_T01.v1.1	NA
Sobic.008G060300.1.v3.1	Zm00008a036588_T01.v1.1	NA
Sobic.003G004200.1.v3.1	Zm00008a010631_T01.v1.1	NA
Sobic.001G334300.1.v3.1	Zm00008a001772_T01.v1.1	Zm00008a035187_T01.v1.1
Sobic.001G414100.1.v3.1	NA	Zm00008a035568_T01.v1.1
Sobic.003G430400.1.v3.1	Zm00008a012699_T01.v1.1	Zm00008a032477_T01.v1.1
Sobic.008G161201.1.v3.1	Zm00008a002908_T01.v1.1	NA
Sobic.008G128900.1.v3.1	NA	Zm00008a012354_T01.v1.1
Sobic.001G112900.1.v3.1	Zm00008a005008_T01.v1.1	Zm00008a019516_T01.v1.1
Sobic.001G517600.1.v3.1	Zm00008a000232_T01.v1.1	NA
Sobic.001G389100.2.v3.1	Zm00008a001361_T01.v1.1	NA
Sobic.010G123600.1.v3.1	Zm00008a034100_T01.v1.1	NA
Sobic.003G013700.1.v3.1	Zm00008a010693_T01.v1.1	NA
Sobic.009G223500.1.v3.1	Zm00008a026373_T01.v1.1	Zm00008a030710_T01.v1.1
Sobic.005G176700.1.v3.1	NA	Zm00008a010276_T01.v1.1
Sobic.004G079800.1.v3.1	Zm00008a021326_T01.v1.1	Zm00008a018609_T01.v1.1
Sobic.003G239400.2.v3.1	Zm00008a014282_T01.v1.1	NA
Sobic.001G161200.1.v3.1	Zm00008a004631_T01.v1.1	NA
Sobic.004G358600.1.v3.1	NA	Zm00008a017272_T01.v1.1
Sobic.004G244400.3.v3.1	Zm00008a022935_T01.v1.1	NA
Sobic.003G213900.1.v3.1	Zm00008a014593_T01.v1.1	Zm00008a032056_T01.v1.1
Sobic.008G042700.3.v3.1	Zm00008a036477_T01.v1.1	NA
Sobic.003G378100.1.v3.1	Zm00008a013132_T01.v1.1	NA
Sobic.009G082300.1.v3.1	Zm00008a025528_T01.v1.1	NA
Sobic.003G375100.2.v3.1	Zm00008a013158_T01.v1.1	Zm00008a032790_T01.v1.1
Sobic.003G274800.1.v3.1	NA	Zm00008a032360_T01.v1.1
Sobic.002G189800.2.v3.1	Zm00008a027937_T01.v1.1	NA
Sobic.010G038700.1.v3.1	NA	Zm00008a024258_T01.v1.1
Sobic.002G245000.1.v3.1	Zm00008a028411_T01.v1.1	Zm00008a009113_T01.v1.1
Sobic.007G155600.1.v3.1	Zm00008a003467_T01.v1.1	NA
Sobic.003G002100.1.v3.1	NA	Zm00008a030398_T01.v1.1
Sobic.002G249400.1.v3.1	Zm00008a028441_T01.v1.1	NA
Sobic.008G032900.1.v3.1	Zm00008a036414_T01.v1.1	NA
Sobic.003G005266.1.v3.1	Zm00008a010640_T01.v1.1	NA
Sobic.009G008100.1.v3.1	Zm00008a023938_T01.v1.1	NA
Sobic.008G055900.1.v3.1	Zm00008a036559_T01.v1.1	Zm00008a012544_T01.v1.1
Sobic.005G155200.1.v3.1	NA	Zm00008a010193_T01.v1.1
Sobic.001G259100.1.v3.1	Zm00008a004448_T01.v1.1	NA
Sobic.009G191100.1.v3.1	Zm00008a026156_T01.v1.1	NA
Sobic.001G336200.1.v3.1	NA	Zm00008a035177_T01.v1.1
Sobic.001G348600.1.v3.1	Zm00008a001672_T01.v1.1	NA
Sobic.001G497500.1.v3.1	Zm00008a000408_T01.v1.1	NA
Sobic.009G231500.1.v3.1	NA	Zm00008a030770_T01.v1.1
Sobic.003G065001.1.v3.1	Zm00008a011054_T01.v1.1	NA
Sobic.010G002600.1.v3.1	NA	Zm00008a024070_T01.v1.1
Sobic.010G230300.1.v3.1	Zm00008a020273_T01.v1.1	NA
Sobic.004G245100.1.v3.1	Zm00008a022928_T01.v1.1	NA
Sobic.001G527200.1.v3.1	NA	Zm00008a036171_T01.v1.1
Sobic.009G106400.1.v3.1	Zm00008a025623_T01.v1.1	NA
Sobic.004G346500.1.v3.1	NA	Zm00008a017346_T01.v1.1
Sobic.004G101300.1.v3.1	NA	Zm00008a018486_T01.v1.1
Sobic.002G257900.1.v3.1	Zm00008a028510_T01.v1.1	Zm00008a009178_T01.v1.1
Sobic.007G142100.1.v3.1	Zm00008a003723_T01.v1.1	NA
Sobic.006G237500.1.v3.1	Zm00008a006143_T01.v1.1	NA
Sobic.004G042900.1.v3.1	Zm00008a020953_T01.v1.1	Zm00008a018773_T01.v1.1
Sobic.004G323400.1.v3.1	Zm00008a023205_T01.v1.1	NA
Sobic.001G101500.1.v3.1	Zm00008a005097_T01.v1.1	Zm00008a019456_T01.v1.1
Sobic.001G021400.1.v3.1	Zm00008a005742_T01.v1.1	NA
Sobic.001G050300.1.v3.1	Zm00008a005526_T01.v1.1	NA
Sobic.008G135901.1.v3.1	Zm00008a002685_T01.v1.1	NA
Sobic.003G444800.1.v3.1	Zm00008a012612_T01.v1.1	NA
Sobic.002G292400.1.v3.1	NA	Zm00008a009344_T01.v1.1
Sobic.005G051200.2.v3.1	Zm00008a018290_T01.v1.1	NA
Sobic.009G165400.1.v3.1	Zm00008a025954_T01.v1.1	NA
Sobic.006G222400.1.v3.1	Zm00008a006237_T01.v1.1	Zm00008a038638_T01.v1.1
Sobic.003G061300.1.v3.1	NA	Zm00008a030122_T01.v1.1
Sobic.010G015800.1.v3.1	Zm00008a033891_T01.v1.1	Zm00008a024142_T01.v1.1
Sobic.002G431300.1.v3.1	Zm00008a029721_T01.v1.1	NA
Sobic.001G493900.1.v3.1	Zm00008a000438_T01.v1.1	Zm00008a036135_T01.v1.1
Sobic.009G138900.1.v3.1	NA	Zm00008a031303_T01.v1.1
Sobic.001G118400.1.v3.1	Zm00008a004970_T01.v1.1	Zm00008a019548_T01.v1.1
Sobic.004G294000.2.v3.1	Zm00008a022537_T01.v1.1	NA
Sobic.002G414600.1.v3.1	NA	Zm00008a009938_T01.v1.1
Sobic.002G028566.1.v3.1	Zm00008a026768_T01.v1.1	NA
Sobic.001G118800.1.v3.1	Zm00008a004969_T01.v1.1	Zm00008a019549_T01.v1.1
Sobic.010G087800.1.v3.1	Zm00008a033373_T01.v1.1	NA
Sobic.001G382200.1.v3.1	Zm00008a001409_T01.v1.1	NA
Sobic.007G147300.1.v3.1	Zm00008a003683_T01.v1.1	NA
Sobic.003G277100.1.v3.1	Zm00008a013987_T01.v1.1	NA
Sobic.010G043200.1.v3.1	Zm00008a033695_T01.v1.1	Zm00008a024279_T01.v1.1
Sobic.004G060300.1.v3.1	Zm00008a021065_T01.v1.1	Zm00008a018688_T01.v1.1
Sobic.010G230600.1.v3.1	Zm00008a020271_T01.v1.1	Zm00008a024549_T01.v1.1
Sobic.001G120100.1.v3.1	NA	Zm00008a019560_T01.v1.1
Sobic.008G022701.1.v3.1	Zm00008a036361_T01.v1.1	NA
Sobic.001G361000.1.v3.1	NA	Zm00008a035270_T01.v1.1
Sobic.002G205700.1.v3.1	NA	Zm00008a008922_T01.v1.1
Sobic.006G028100.1.v3.1	NA	Zm00008a037635_T01.v1.1
Sobic.003G284200.1.v3.1	Zm00008a013921_T01.v1.1	NA
Sobic.004G112100.1.v3.1	NA	Zm00008a018453_T01.v1.1
Sobic.001G402701.1.v3.1	Zm00008a001229_T01.v1.1	Zm00008a035507_T01.v1.1
Sobic.003G424400.1.v3.1	Zm00008a012742_T01.v1.1	NA
Sobic.004G345700.2.v3.1	NA	Zm00008a017350_T01.v1.1
Sobic.001G505600.1.v3.1	NA	Zm00008a036093_T01.v1.1
Sobic.009G056100.1.v3.1	Zm00008a025285_T01.v1.1	NA
Sobic.003G243900.1.v3.1	Zm00008a014248_T01.v1.1	Zm00008a032198_T01.v1.1
Sobic.002G362900.1.v3.1	Zm00008a029271_T01.v1.1	Zm00008a009698_T01.v1.1
Sobic.002G414400.1.v3.1	Zm00008a029607_T01.v1.1	NA
Sobic.004G089100.1.v3.1	NA	Zm00008a018560_T01.v1.1
Sobic.009G230700.1.v3.1	Zm00008a026429_T01.v1.1	NA
Sobic.004G197200.1.v3.1	Zm00008a022175_T01.v1.1	NA
Sobic.001G086800.1.v3.1	NA	Zm00008a019391_T01.v1.1
Sobic.002G223600.1.v3.1	Zm00008a028228_T01.v1.1	Zm00008a008993_T01.v1.1
Sobic.009G247300.2.v3.1	NA	Zm00008a030867_T01.v1.1
Sobic.001G450800.1.v3.1	Zm00008a000809_T01.v1.1	NA
Sobic.003G074600.1.v3.1	Zm00008a011121_T01.v1.1	NA
Sobic.005G177700.1.v3.1	Zm00008a015076_T01.v1.1	NA
Sobic.003G282400.1.v3.1	Zm00008a013933_T01.v1.1	Zm00008a032402_T01.v1.1
Sobic.001G154000.1.v3.1	Zm00008a004569_T01.v1.1	NA
Sobic.003G183300.1.v3.1	NA	Zm00008a030628_T01.v1.1
Sobic.003G124800.1.v3.1	Zm00008a011481_T01.v1.1	Zm00008a029854_T01.v1.1
Sobic.009G142500.1.v3.1	NA	Zm00008a031283_T01.v1.1
Sobic.001G277600.1.v3.1	Zm00008a002295_T01.v1.1	NA
Sobic.008G037700.1.v3.1	Zm00008a036444_T01.v1.1	Zm00008a014809_T01.v1.1
Sobic.005G036300.2.v3.1	NA	Zm00008a008311_T01.v1.1
Sobic.002G321800.2.v3.1	Zm00008a028983_T01.v1.1	Zm00008a009494_T01.v1.1
Sobic.002G033400.1.v3.1	Zm00008a026792_T01.v1.1	NA
Sobic.001G267100.1.v3.1	Zm00008a002387_T01.v1.1	NA
Sobic.010G071800.1.v3.1	Zm00008a033485_T01.v1.1	NA
Sobic.009G155500.1.v3.1	Zm00008a025877_T01.v1.1	NA
Sobic.004G160800.1.v3.1	Zm00008a021890_T01.v1.1	NA
Sobic.007G162000.1.v3.1	Zm00008a003516_T01.v1.1	NA
Sobic.006G204500.1.v3.1	Zm00008a006374_T01.v1.1	NA
Sobic.004G125900.1.v3.1	Zm00008a021420_T01.v1.1	NA
Sobic.004G124200.1.v3.1	Zm00008a021430_T01.v1.1	NA
Sobic.006G180600.1.v3.1	NA	Zm00008a038445_T01.v1.1
Sobic.010G026500.1.v3.1	Zm00008a033800_T01.v1.1	NA
Sobic.003G362400.1.v3.1	Zm00008a013278_T01.v1.1	NA
Sobic.002G238000.1.v3.1	Zm00008a028373_T01.v1.1	NA
Sobic.005G191600.1.v3.1	Zm00008a015029_T01.v1.1	NA
Sobic.001G156300.2.v3.1	Zm00008a004591_T01.v1.1	NA
Sobic.003G399900.1.v3.1	Zm00008a012956_T01.v1.1	Zm00008a032672_T01.v1.1
Sobic.009G198700.1.v3.1	Zm00008a026192_T01.v1.1	Zm00008a031631_T01.v1.1
Sobic.001G477900.1.v3.1	Zm00008a000568_T01.v1.1	Zm00008a035969_T01.v1.1
Sobic.009G241600.1.v3.1	Zm00008a026513_T01.v1.1	NA
Sobic.007G168100.1.v3.1	NA	Zm00008a015860_T01.v1.1
Sobic.009G136200.1.v3.1	Zm00008a025788_T01.v1.1	NA
Sobic.001G498900.1.v3.1	NA	Zm00008a036117_T01.v1.1
Sobic.001G054500.2.v3.1	Zm00008a005496_T01.v1.1	NA
Sobic.001G154500.1.v3.1	Zm00008a004574_T01.v1.1	Zm00008a019743_T01.v1.1
Sobic.001G198000.1.v3.1	NA	Zm00008a019904_T01.v1.1
Sobic.003G262100.1.v3.1	Zm00008a014112_T01.v1.1	NA
Sobic.004G050100.1.v3.1	NA	Zm00008a018742_T01.v1.1
Sobic.002G332200.1.v3.1	Zm00008a029045_T01.v1.1	NA
Sobic.002G165800.1.v3.1	Zm00008a027706_T01.v1.1	Zm00008a008761_T01.v1.1
Sobic.001G479500.2.v3.1	Zm00008a000551_T01.v1.1	NA
Sobic.009G052300.3.v3.1	Zm00008a025309_T01.v1.1	NA
Sobic.001G157700.1.v3.1	Zm00008a004608_T01.v1.1	Zm00008a019771_T01.v1.1
Sobic.004G307000.1.v3.1	NA	Zm00008a017551_T01.v1.1
Sobic.001G339100.1.v3.1	Zm00008a001734_T01.v1.1	NA
Sobic.002G116200.2.v3.1	Zm00008a027321_T01.v1.1	NA
Sobic.001G226300.1.v3.1	Zm00008a004223_T01.v1.1	NA
Sobic.008G159100.1.v3.1	NA	Zm00008a012216_T01.v1.1
Sobic.001G310400.1.v3.1	Zm00008a001970_T01.v1.1	NA
Sobic.003G396000.1.v3.1	Zm00008a012991_T01.v1.1	Zm00008a032689_T01.v1.1
Sobic.003G338100.1.v3.1	NA	Zm00008a033008_T01.v1.1
Sobic.001G475600.1.v3.1	Zm00008a000594_T01.v1.1	NA
Sobic.010G101000.1.v3.1	NA	Zm00008a025082_T01.v1.1
Sobic.009G085200.1.v3.1	Zm00008a025479_T01.v1.1	NA
Sobic.009G138200.1.v3.1	Zm00008a025807_T01.v1.1	NA
Sobic.002G354800.2.v3.1	Zm00008a029204_T01.v1.1	NA
Sobic.006G276200.1.v3.1	Zm00008a006729_T01.v1.1	Zm00008a038907_T01.v1.1
Sobic.004G290800.1.v3.1	Zm00008a022551_T01.v1.1	Zm00008a016905_T01.v1.1
Sobic.001G125800.1.v3.1	Zm00008a004913_T01.v1.1	Zm00008a019584_T01.v1.1
Sobic.009G016900.1.v3.1	NA	Zm00008a031855_T01.v1.1
Sobic.006G016700.1.v3.1	Zm00008a007902_T01.v1.1	NA
Sobic.003G002600.1.v3.1	Zm00008a010622_T01.v1.1	NA
Sobic.001G035600.1.v3.1	Zm00008a005631_T01.v1.1	Zm00008a019114_T01.v1.1
Sobic.001G509700.2.v3.1	Zm00008a000312_T01.v1.1	NA
Sobic.002G133900.2.v3.1	NA	Zm00008a008600_T01.v1.1
Sobic.003G182300.1.v3.1	Zm00008a014704_T01.v1.1	Zm00008a030620_T01.v1.1
Sobic.002G242600.1.v3.1	NA	Zm00008a009107_T01.v1.1
Sobic.003G236000.2.v3.1	NA	Zm00008a032170_T01.v1.1
Sobic.001G399400.1.v3.1	Zm00008a001261_T01.v1.1	Zm00008a035492_T01.v1.1
Sobic.001G462300.1.v3.1	NA	Zm00008a035877_T01.v1.1
Sobic.004G196000.1.v3.1	Zm00008a022168_T01.v1.1	NA
Sobic.005G168600.1.v3.1	Zm00008a015115_T01.v1.1	NA
Sobic.002G258000.1.v3.1	Zm00008a028509_T01.v1.1	Zm00008a009179_T01.v1.1
Sobic.008G168000.4.v3.1	Zm00008a002940_T01.v1.1	NA
Sobic.002G200600.1.v3.1	Zm00008a028027_T01.v1.1	NA
Sobic.010G153300.2.v3.1	Zm00008a034369_T01.v1.1	NA
Sobic.009G239800.1.v3.1	Zm00008a026499_T01.v1.1	NA
Sobic.002G396400.1.v3.1	NA	Zm00008a009855_T01.v1.1
Sobic.010G232600.1.v3.1	Zm00008a020341_T01.v1.1	Zm00008a024542_T01.v1.1
Sobic.007G038000.1.v3.1	Zm00008a037338_T01.v1.1	NA
Sobic.004G262500.1.v3.1	Zm00008a022806_T01.v1.1	Zm00008a017098_T01.v1.1
Sobic.007G075700.1.v3.1	NA	Zm00008a015438_T01.v1.1
Sobic.004G295700.1.v3.1	NA	Zm00008a016882_T01.v1.1
Sobic.001G061500.1.v3.1	Zm00008a005444_T01.v1.1	Zm00008a019235_T01.v1.1
Sobic.007G045700.1.v3.1	Zm00008a037282_T01.v1.1	NA
Sobic.004G078900.1.v3.1	Zm00008a021329_T01.v1.1	NA
Sobic.003G202400.1.v3.1	Zm00008a014514_T01.v1.1	NA
Sobic.009G127201.1.v3.1	Zm00008a025737_T01.v1.1	NA
Sobic.001G286500.1.v3.1	NA	Zm00008a020295_T01.v1.1
Sobic.003G077900.1.v3.1	Zm00008a011138_T01.v1.1	Zm00008a030076_T01.v1.1
Sobic.010G021700.1.v3.1	NA	Zm00008a024172_T01.v1.1
Sobic.004G002800.1.v3.1	Zm00008a020700_T01.v1.1	Zm00008a018937_T01.v1.1
Sobic.001G340700.1.v3.1	NA	Zm00008a035166_T01.v1.1
Sobic.008G020300.1.v3.1	Zm00008a036347_T01.v1.1	NA
Sobic.002G345850.1.v3.1	NA	Zm00008a009591_T01.v1.1
Sobic.001G199000.1.v3.1	Zm00008a004015_T01.v1.1	Zm00008a019914_T01.v1.1
Sobic.010G178800.1.v3.1	Zm00008a034558_T01.v1.1	Zm00008a024820_T01.v1.1
Sobic.002G412400.1.v3.1	Zm00008a029600_T01.v1.1	Zm00008a009923_T01.v1.1
Sobic.007G171500.1.v3.1	Zm00008a003585_T01.v1.1	Zm00008a015883_T01.v1.1
Sobic.004G156300.2.v3.1	Zm00008a021851_T01.v1.1	NA
Sobic.004G196300.1.v3.1	Zm00008a022170_T01.v1.1	Zm00008a016586_T01.v1.1
Sobic.001G320000.1.v3.1	Zm00008a001892_T01.v1.1	NA
Sobic.004G179300.1.v3.1	Zm00008a022056_T01.v1.1	NA
Sobic.003G363100.1.v3.1	Zm00008a013271_T01.v1.1	Zm00008a032837_T01.v1.1
Sobic.001G368400.1.v3.1	Zm00008a001526_T01.v1.1	NA
Sobic.004G012900.1.v3.1	Zm00008a020759_T01.v1.1	NA
Sobic.003G219100.2.v3.1	Zm00008a014628_T01.v1.1	NA
Sobic.010G106100.1.v3.1	Zm00008a033268_T01.v1.1	Zm00008a025132_T01.v1.1
Sobic.009G239900.1.v3.1	NA	Zm00008a030829_T01.v1.1
Sobic.001G505300.1.v3.1	Zm00008a000345_T01.v1.1	NA
Sobic.004G059900.1.v3.1	Zm00008a021060_T01.v1.1	NA
Sobic.002G309200.1.v3.1	Zm00008a028894_T01.v1.1	NA
Sobic.001G227100.1.v3.1	Zm00008a004219_T01.v1.1	Zm00008a020065_T01.v1.1
Sobic.007G221400.1.v3.1	Zm00008a003116_T01.v1.1	NA
Sobic.002G207900.1.v3.1	Zm00008a028126_T01.v1.1	NA
Sobic.002G049700.1.v3.1	Zm00008a026906_T01.v1.1	NA
Sobic.003G286500.1.v3.1	NA	Zm00008a032413_T01.v1.1
Sobic.001G429500.1.v3.1	Zm00008a001008_T01.v1.1	NA
Sobic.010G089900.1.v3.1	Zm00008a033360_T01.v1.1	NA
Sobic.003G290300.1.v3.1	Zm00008a013882_T01.v1.1	NA
Sobic.002G385700.1.v3.1	Zm00008a029432_T01.v1.1	NA
Sobic.010G244000.1.v3.1	Zm00008a020432_T01.v1.1	NA
Sobic.001G443500.1.v3.1	Zm00008a000875_T01.v1.1	NA
Sobic.006G050100.1.v3.1	Zm00008a007659_T01.v1.1	Zm00008a037754_T01.v1.1
Sobic.010G274600.1.v3.1	NA	Zm00008a024397_T01.v1.1
Sobic.001G141100.1.v3.1	Zm00008a004730_T01.v1.1	NA
Sobic.001G228100.1.v3.1	Zm00008a004243_T01.v1.1	NA
Sobic.001G492800.1.v3.1	Zm00008a000450_T01.v1.1	NA
Sobic.003G244200.1.v3.1	Zm00008a014245_T01.v1.1	Zm00008a032199_T01.v1.1
Sobic.003G093100.2.v3.1	NA	Zm00008a030008_T01.v1.1
Sobic.003G267000.1.v3.1	Zm00008a014068_T01.v1.1	NA
Sobic.003G258000.1.v3.1	Zm00008a014141_T01.v1.1	NA
Sobic.006G192100.1.v3.1	Zm00008a006473_T01.v1.1	Zm00008a038364_T01.v1.1
Sobic.004G272700.1.v3.1	NA	Zm00008a017015_T01.v1.1
Sobic.004G106900.1.v3.1	Zm00008a021560_T01.v1.1	Zm00008a018480_T01.v1.1
Sobic.001G157100.1.v3.1	Zm00008a004595_T01.v1.1	NA
Sobic.004G321100.1.v3.1	Zm00008a023193_T01.v1.1	NA
Sobic.005G098200.1.v3.1	Zm00008a015254_T01.v1.1	NA
Sobic.002G218000.1.v3.1	Zm00008a028192_T01.v1.1	NA
Sobic.010G098200.1.v3.1	Zm00008a033298_T01.v1.1	NA
Sobic.002G083200.2.v3.1	Zm00008a027130_T01.v1.1	NA
Sobic.004G353600.1.v3.1	Zm00008a023377_T01.v1.1	NA
Sobic.001G476000.1.v3.1	Zm00008a000589_T01.v1.1	Zm00008a035960_T01.v1.1
Sobic.003G227200.1.v3.1	Zm00008a014379_T01.v1.1	Zm00008a032129_T01.v1.1
Sobic.002G199900.1.v3.1	Zm00008a028022_T01.v1.1	NA
Sobic.006G053700.1.v3.1	Zm00008a007582_T01.v1.1	NA
Sobic.007G172400.1.v3.1	NA	Zm00008a015889_T01.v1.1
Sobic.003G036500.1.v3.1	Zm00008a010846_T01.v1.1	NA
Sobic.006G105500.1.v3.1	Zm00008a007187_T01.v1.1	Zm00008a038027_T01.v1.1
Sobic.010G211200.2.v3.1	Zm00008a034820_T01.v1.1	Zm00008a024646_T01.v1.1
Sobic.001G522300.1.v3.1	Zm00008a000193_T01.v1.1	Zm00008a036147_T01.v1.1
Sobic.008G160600.1.v3.1	Zm00008a002901_T01.v1.1	Zm00008a012225_T01.v1.1
Sobic.006G237700.1.v3.1	NA	Zm00008a038706_T01.v1.1
Sobic.004G157800.1.v3.1	Zm00008a021854_T01.v1.1	NA
Sobic.004G075200.1.v3.1	NA	Zm00008a018633_T01.v1.1
Sobic.003G139200.1.v3.1	Zm00008a011645_T01.v1.1	NA
Sobic.009G165200.1.v3.1	Zm00008a025952_T01.v1.1	NA
Sobic.004G086100.1.v3.1	Zm00008a021265_T01.v1.1	NA
Sobic.003G255500.2.v3.1	NA	Zm00008a032268_T01.v1.1
Sobic.006G018800.1.v3.1	Zm00008a007876_T01.v1.1	NA
Sobic.003G357100.1.v3.1	Zm00008a013318_T01.v1.1	Zm00008a032897_T01.v1.1
Sobic.002G119400.1.v3.1	Zm00008a027347_T01.v1.1	Zm00008a008674_T01.v1.1
Sobic.010G173600.1.v3.1	Zm00008a034475_T01.v1.1	NA
