Cluster_ID	Genes	Maize_Gene	Best_Sb	Best_Sb_dS	Best_Os	Best_Os_dS
Cluster_1056	Zm00008a010030,Zm00008a010018,Zm00008a010029	Zm00008a010018	Sobic.005G091000.1	0.6717	NA	NA
Cluster_1057	Zm00008a010067,Zm00008a010064	Zm00008a010067	Sobic.005G110466.1	0.3979	NA	NA
Cluster_1058	Zm00008a010076,Zm00008a010077	Zm00008a010077	Sobic.002G271800.1	0.1701	NA	NA
Cluster_1060	Zm00008a006735,Zm00008a006727,Zm00008a006726	Zm00008a006727	Sobic.006G275800.1	0.1197	OS03T0655700-01	0.5243
Cluster_1062	Zm00008a010102,Zm00008a010103	Zm00008a010102	Sobic.005G121700.1	0.5521	NA	NA
Cluster_1062	Zm00008a010102,Zm00008a010103	Zm00008a010103	Sobic.005G121800.1	0.3530	NA	NA
Cluster_1063	Zm00008a010113,Zm00008a010116	Zm00008a010113	Sobic.005G190700.1	0.4541	NA	NA
Cluster_1066	Zm00008a006734,Zm00008a006731,Zm00008a006732,Zm00008a006733	Zm00008a006734	Sobic.008G014900.1	1.1386	OS10T0123900-00	3.6173
Cluster_1068	Zm00008a010142,Zm00008a010143	Zm00008a010142	Sobic.005G134400.2	1.6972	NA	NA
Cluster_1069	Zm00008a006736,Zm00008a006740	Zm00008a006736	Sobic.006G276600.1	0.8066	OS04T0687800-01	1.8807
Cluster_1071	Zm00008a010156,Zm00008a010155,Zm00008a010154	Zm00008a010155	Sobic.005G143200.2	0.5526	NA	NA
Cluster_1076	Zm00008a010187,Zm00008a010189	Zm00008a010189	Sobic.005G155100.1	0.2721	OS10T0112700-01	0.5861
Cluster_1079	Zm00008a010175,Zm00008a010176,Zm00008a010197,Zm00008a010181,Zm00008a010182	Zm00008a010197	Sobic.005G154400.2	0.1110	NA	NA
Cluster_1084	Zm00008a010245,Zm00008a010238,Zm00008a010255,Zm00008a010240,Zm00008a010246,Zm00008a010252,Zm00008a010251	Zm00008a010238	Sobic.005G168000.1	0.2000	NA	NA
Cluster_1086	Zm00008a010263,Zm00008a010264	Zm00008a010263	Sobic.005G171800.1	0.2893	OS04T0329500-01	1.3391
Cluster_1087	Zm00008a006745,Zm00008a006744,Zm00008a006746,Zm00008a006743	Zm00008a006743	Sobic.006G277500.1	0.7542	NA	NA
Cluster_1087	Zm00008a006745,Zm00008a006744,Zm00008a006746,Zm00008a006743	Zm00008a006744	Sobic.006G277600.1	0.6239	NA	NA
Cluster_1090	Zm00008a010286,Zm00008a010285	Zm00008a010286	Sobic.005G181700.1	0.8112	NA	NA
Cluster_1091	Zm00008a010298,Zm00008a010303	Zm00008a010298	Sobic.005G195800.1	0.1584	NA	NA
Cluster_1092	Zm00008a010315,Zm00008a010336,Zm00008a010326,Zm00008a010320	Zm00008a010315	Sobic.005G199101.1	1.4469	OS10T0123900-00	2.4133
Cluster_1093	Zm00008a006749,Zm00008a006748	Zm00008a006748	Sobic.006G278100.1	0.8524	NA	NA
Cluster_1093	Zm00008a006749,Zm00008a006748	Zm00008a006749	Sobic.006G278000.1	0.2771	OS04T0689400-01	0.9847
Cluster_1095	Zm00008a010321,Zm00008a010322,Zm00008a010324,Zm00008a010325,Zm00008a010327,Zm00008a010328,Zm00008a010329,Zm00008a010319,Zm00008a010337,Zm00008a010335,Zm00008a010334,Zm00008a010332,Zm00008a010331,Zm00008a010330	Zm00008a010319	Sobic.005G199400.1	0.1687	NA	NA
Cluster_1099	Zm00008a010373,Zm00008a010371,Zm00008a010370,Zm00008a010368	Zm00008a010370	Sobic.002G085200.3	0.3205	NA	NA
Cluster_1099	Zm00008a010373,Zm00008a010371,Zm00008a010370,Zm00008a010368	Zm00008a010373	Sobic.002G085300.1	0.3583	NA	NA
Cluster_1103	Zm00008a010404,Zm00008a010406	Zm00008a010404	Sobic.002G071000.1	0.1592	NA	NA
Cluster_1104	Zm00008a010412,Zm00008a010410	Zm00008a010410	Sobic.002G069000.2	0.1357	NA	NA
Cluster_1105	Zm00008a010428,Zm00008a010425	Zm00008a010428	Sobic.002G063900.4	0.1387	OS07T0227700-01	0.7098
Cluster_1106	Zm00008a010435,Zm00008a010443	Zm00008a010443	Sobic.008G007200.1	0.4580	NA	NA
Cluster_1108	Zm00008a010444,Zm00008a010447	Zm00008a010444	Sobic.001G289700.1	0.0961	NA	NA
Cluster_1110	Zm00008a010471,Zm00008a010473	Zm00008a010471	Sobic.002G046500.1	0.5478	OS07T0169700-00	1.1767
Cluster_1111	Zm00008a010476,Zm00008a010477	Zm00008a010476	Sobic.002G045100.1	0.1739	NA	NA
Cluster_1114	Zm00008a010492,Zm00008a010490	Zm00008a010490	Sobic.002G041800.1	0.3872	NA	NA
Cluster_1117	Zm00008a010541,Zm00008a010542	Zm00008a010542	Sobic.002G006900.1	0.1325	NA	NA
Cluster_1122	Zm00008a006766,Zm00008a006765	Zm00008a006765	Sobic.006G279200.1	0.1315	NA	NA
Cluster_1123	Zm00008a010582,Zm00008a010585	Zm00008a010582	Sobic.002G025000.1	1.3469	NA	NA
Cluster_1126	Zm00008a006777,Zm00008a006782,Zm00008a006785,Zm00008a006786	Zm00008a006777	NA	NA	OS04T0692100-01	0.5988
Cluster_1126	Zm00008a006777,Zm00008a006782,Zm00008a006785,Zm00008a006786	Zm00008a006786	Sobic.006G280600.1	0.1147	NA	NA
Cluster_1127	Zm00008a006781,Zm00008a006793,Zm00008a006794,Zm00008a006784,Zm00008a006778	Zm00008a006793	Sobic.006G281000.1	0.1312	NA	NA
Cluster_1129	Zm00008a006806,Zm00008a006807,Zm00008a006808	Zm00008a006808	Sobic.006G154800.4	0.1215	NA	NA
Cluster_1130	Zm00008a006810,Zm00008a006809	Zm00008a006809	Sobic.006G154500.1	0.3942	NA	NA
Cluster_1132	Zm00008a006829,Zm00008a006824,Zm00008a006825,Zm00008a006826,Zm00008a006827	Zm00008a006824	Sobic.006G152801.1	0.1898	OS04T0524900-00	0.6252
Cluster_1132	Zm00008a006829,Zm00008a006824,Zm00008a006825,Zm00008a006826,Zm00008a006827	Zm00008a006829	Sobic.006G152500.1	0.2464	NA	NA
Cluster_1133	Zm00008a006822,Zm00008a006830	Zm00008a006822	Sobic.006G153100.1	0.5383	NA	NA
Cluster_1134	Zm00008a005995,Zm00008a005994	Zm00008a005995	Sobic.006G258800.1	0.2710	NA	NA
Cluster_1137	Zm00008a006866,Zm00008a006867,Zm00008a006868	Zm00008a006866	Sobic.006G148900.1	0.5764	NA	NA
Cluster_1137	Zm00008a006866,Zm00008a006867,Zm00008a006868	Zm00008a006867	Sobic.006G148800.1	0.8115	NA	NA
Cluster_1139	Zm00008a006882,Zm00008a006881	Zm00008a006881	Sobic.006G143400.1	0.4247	NA	NA
Cluster_1142	Zm00008a006897,Zm00008a006900	Zm00008a006900	Sobic.006G146900.1	0.1369	OS07T0578800-00	0.6456
Cluster_1143	Zm00008a006905,Zm00008a006904	Zm00008a006904	Sobic.006G147600.1	0.2347	NA	NA
Cluster_1143	Zm00008a006905,Zm00008a006904	Zm00008a006905	Sobic.006G147700.1	0.1822	NA	NA
Cluster_1145	Zm00008a006912,Zm00008a006916	Zm00008a006916	Sobic.006G142500.2	0.1225	NA	NA
Cluster_1146	Zm00008a006927,Zm00008a006933	Zm00008a006927	Sobic.006G140600.1	0.1624	NA	NA
Cluster_1147	Zm00008a006006,Zm00008a006007,Zm00008a006004,Zm00008a006005,Zm00008a006008	Zm00008a006005	Sobic.006G257500.1	0.2814	OS04T0667400-01	2.0468
Cluster_1147	Zm00008a006006,Zm00008a006007,Zm00008a006004,Zm00008a006005,Zm00008a006008	Zm00008a006008	Sobic.006G257400.2	0.1579	OS04T0667200-01	0.5119
Cluster_1148	Zm00008a006936,Zm00008a006944	Zm00008a006936	Sobic.006G140000.1	0.2761	NA	NA
Cluster_1148	Zm00008a006936,Zm00008a006944	Zm00008a006944	Sobic.006G138500.2	0.1812	NA	NA
Cluster_1149	Zm00008a006015,Zm00008a006016	Zm00008a006015	Sobic.006G256500.1	0.2057	OS04T0665700-01	0.5732
Cluster_1150	Zm00008a006021,Zm00008a006019	Zm00008a006019	Sobic.006G256200.5	0.3512	OS04T0665600-01	1.4578
Cluster_1151	Zm00008a006963,Zm00008a006964	Zm00008a006963	Sobic.006G136500.1	0.2641	OS11T0465200-01	1.6946
Cluster_1154	Zm00008a006993,Zm00008a006994,Zm00008a006995,Zm00008a006996,Zm00008a006997	Zm00008a006993	Sobic.006G133200.1	0.3413	NA	NA
Cluster_1154	Zm00008a006993,Zm00008a006994,Zm00008a006995,Zm00008a006996,Zm00008a006997	Zm00008a006996	Sobic.006G132900.1	0.3777	NA	NA
Cluster_1154	Zm00008a006993,Zm00008a006994,Zm00008a006995,Zm00008a006996,Zm00008a006997	Zm00008a006997	Sobic.006G132800.1	0.2970	NA	NA
Cluster_1157	Zm00008a007025,Zm00008a007024	Zm00008a007024	Sobic.006G128500.1	0.1820	OS04T0488400-01	1.5629
Cluster_1158	Zm00008a007031,Zm00008a007033	Zm00008a007031	Sobic.006G129600.1	0.3009	OS04T0487400-00	2.9986
Cluster_1160	Zm00008a006042,Zm00008a006040	Zm00008a006040	Sobic.006G253801.1	0.2919	NA	NA
Cluster_1160	Zm00008a006042,Zm00008a006040	Zm00008a006042	Sobic.006G252466.1	0.2934	NA	NA
Cluster_1161	Zm00008a007058,Zm00008a007059	Zm00008a007059	Sobic.006G125500.1	0.1071	OS07T0651400-00	0.9638
Cluster_1162	Zm00008a006048,Zm00008a006049	Zm00008a006048	Sobic.006G251600.1	0.2506	NA	NA
Cluster_1162	Zm00008a006048,Zm00008a006049	Zm00008a006049	Sobic.006G251500.1	0.1730	OS04T0661200-01	0.8890
Cluster_1163	Zm00008a007092,Zm00008a007091	Zm00008a007092	Sobic.006G119900.1	0.1727	NA	NA
Cluster_1164	Zm00008a007122,Zm00008a007121	Zm00008a007122	Sobic.006G115400.1	0.4468	NA	NA
Cluster_1165	Zm00008a007131,Zm00008a007133,Zm00008a007132,Zm00008a007135,Zm00008a007134,Zm00008a007129	Zm00008a007129	Sobic.006G114200.1	0.4445	OS04T0464100-01	1.6745
Cluster_1165	Zm00008a007131,Zm00008a007133,Zm00008a007132,Zm00008a007135,Zm00008a007134,Zm00008a007129	Zm00008a007132	Sobic.006G113800.1	0.5608	OS04T0469000-01	2.2230
Cluster_1165	Zm00008a007131,Zm00008a007133,Zm00008a007132,Zm00008a007135,Zm00008a007134,Zm00008a007129	Zm00008a007133	Sobic.006G113200.1	0.2382	NA	NA
Cluster_1165	Zm00008a007131,Zm00008a007133,Zm00008a007132,Zm00008a007135,Zm00008a007134,Zm00008a007129	Zm00008a007134	Sobic.006G113100.1	0.1998	NA	NA
Cluster_1165	Zm00008a007131,Zm00008a007133,Zm00008a007132,Zm00008a007135,Zm00008a007134,Zm00008a007129	Zm00008a007135	Sobic.006G113000.1	0.1374	NA	NA
Cluster_1166	Zm00008a007143,Zm00008a007144	Zm00008a007144	Sobic.006G111400.2	0.1265	NA	NA
Cluster_1167	Zm00008a007157,Zm00008a007158	Zm00008a007157	Sobic.006G108900.1	0.1670	OS04T0463300-01	0.5169
Cluster_1169	Zm00008a007191,Zm00008a007188,Zm00008a007189	Zm00008a007188	Sobic.006G105200.1	0.3708	NA	NA
Cluster_1169	Zm00008a007191,Zm00008a007188,Zm00008a007189	Zm00008a007189	Sobic.006G104900.1	0.4058	OS04T0458300-01	1.1111
Cluster_1169	Zm00008a007191,Zm00008a007188,Zm00008a007189	Zm00008a007191	Sobic.006G104700.1	0.3453	NA	NA
Cluster_1170	Zm00008a007211,Zm00008a007205,Zm00008a007204,Zm00008a007214	Zm00008a007204	Sobic.006G102500.1	0.4551	OS04T0453400-02	1.4957
Cluster_1170	Zm00008a007211,Zm00008a007205,Zm00008a007204,Zm00008a007214	Zm00008a007205	Sobic.006G102400.1	0.3754	NA	NA
Cluster_1170	Zm00008a007211,Zm00008a007205,Zm00008a007204,Zm00008a007214	Zm00008a007211	Sobic.006G101900.1	0.5711	NA	NA
Cluster_1175	Zm00008a007224,Zm00008a007226	Zm00008a007224	Sobic.006G101200.1	0.3566	NA	NA
Cluster_1175	Zm00008a007224,Zm00008a007226	Zm00008a007226	Sobic.006G100900.1	0.4806	NA	NA
Cluster_1176	Zm00008a007235,Zm00008a007233	Zm00008a007235	Sobic.006G099700.1	0.4077	OS04T0450100-02	0.6037
Cluster_1177	Zm00008a006073,Zm00008a006074	Zm00008a006074	Sobic.008G061900.1	1.6110	OS08T0241900-01	3.2390
Cluster_1178	Zm00008a007245,Zm00008a007244	Zm00008a007245	Sobic.006G096900.1	0.1255	NA	NA
Cluster_1180	Zm00008a007255,Zm00008a007253	Zm00008a007253	Sobic.006G096400.1	0.3903	NA	NA
Cluster_1180	Zm00008a007255,Zm00008a007253	Zm00008a007255	Sobic.006G095800.1	0.1269	NA	NA
Cluster_1181	Zm00008a007258,Zm00008a007252	Zm00008a007252	Sobic.006G096500.1	0.6919	OS04T0447800-01	2.2086
Cluster_1181	Zm00008a007258,Zm00008a007252	Zm00008a007258	Sobic.006G095700.1	0.6851	NA	NA
Cluster_1182	Zm00008a007261,Zm00008a007260	Zm00008a007260	Sobic.006G095600.1	0.4031	NA	NA
Cluster_1183	Zm00008a006082,Zm00008a006083,Zm00008a006080,Zm00008a006081	Zm00008a006082	Sobic.006G054900.1	0.5739	NA	NA
Cluster_1184	Zm00008a007273,Zm00008a007274	Zm00008a007274	Sobic.006G093700.1	0.3406	NA	NA
Cluster_1186	Zm00008a007291,Zm00008a007294	Zm00008a007291	Sobic.003G367200.1	0.6019	OS05T0439000-01	1.5265
Cluster_1186	Zm00008a007291,Zm00008a007294	Zm00008a007294	Sobic.006G092200.1	0.3345	NA	NA
Cluster_1188	Zm00008a007315,Zm00008a007314	Zm00008a007315	Sobic.006G088400.1	0.2588	OS04T0440300-01	0.9621
Cluster_1189	Zm00008a006086,Zm00008a006084,Zm00008a006085,Zm00008a006090,Zm00008a006100	Zm00008a006084	Sobic.006G246400.1	0.5552	NA	NA
Cluster_1189	Zm00008a006086,Zm00008a006084,Zm00008a006085,Zm00008a006090,Zm00008a006100	Zm00008a006085	Sobic.006G246300.3	0.5811	NA	NA
Cluster_1189	Zm00008a006086,Zm00008a006084,Zm00008a006085,Zm00008a006090,Zm00008a006100	Zm00008a006086	Sobic.006G246200.4	1.1235	NA	NA
Cluster_1189	Zm00008a006086,Zm00008a006084,Zm00008a006085,Zm00008a006090,Zm00008a006100	Zm00008a006090	Sobic.006G245600.1	0.4433	NA	NA
Cluster_1189	Zm00008a006086,Zm00008a006084,Zm00008a006085,Zm00008a006090,Zm00008a006100	Zm00008a006100	Sobic.006G243700.1	0.3881	NA	NA
Cluster_1192	Zm00008a007351,Zm00008a007353	Zm00008a007351	Sobic.006G083300.1	0.0997	NA	NA
Cluster_1195	Zm00008a007365,Zm00008a007368	Zm00008a007365	Sobic.006G081500.1	0.1148	OS04T0430400-01	0.3909
Cluster_1196	Zm00008a007375,Zm00008a007374	Zm00008a007375	Sobic.006G216600.1	2.5084	NA	NA
Cluster_1199	Zm00008a007404,Zm00008a007406	Zm00008a007406	Sobic.006G076601.1	0.3636	NA	NA
Cluster_1201	Zm00008a007421,Zm00008a007420	Zm00008a007420	Sobic.006G074600.1	0.1754	OS04T0416100-01	0.5382
Cluster_1202	Zm00008a007423,Zm00008a007422	Zm00008a007422	Sobic.006G074300.1	0.3608	NA	NA
Cluster_1209	Zm00008a007516,Zm00008a007515	Zm00008a007516	Sobic.006G063600.1	0.1019	NA	NA
Cluster_1210	Zm00008a007526,Zm00008a007524	Zm00008a007524	Sobic.006G061700.1	0.3853	NA	NA
Cluster_1210	Zm00008a007526,Zm00008a007524	Zm00008a007526	Sobic.006G061300.1	0.7788	NA	NA
Cluster_1211	Zm00008a007532,Zm00008a007531,Zm00008a007530,Zm00008a007529	Zm00008a007529	Sobic.006G060900.1	0.4189	OS04T0401000-02	1.8926
Cluster_1211	Zm00008a007532,Zm00008a007531,Zm00008a007530,Zm00008a007529	Zm00008a007531	Sobic.006G060800.1	0.7932	NA	NA
Cluster_1217	Zm00008a006161,Zm00008a006165	Zm00008a006165	Sobic.006G233800.1	0.3447	NA	NA
Cluster_1218	Zm00008a007564,Zm00008a007565	Zm00008a007564	Sobic.006G055800.1	0.1330	OS11T0580800-01	0.7175
Cluster_1220	Zm00008a006173,Zm00008a006174	Zm00008a006173	Sobic.006G230100.1	0.2485	NA	NA
Cluster_1224	Zm00008a007595,Zm00008a007593	Zm00008a007595	Sobic.006G053500.2	0.1754	NA	NA
Cluster_1226	Zm00008a006186,Zm00008a006185	Zm00008a006186	Sobic.006G232100.1	0.1459	OS04T0636200-01	0.6996
Cluster_1227	Zm00008a007597,Zm00008a007596,Zm00008a007598	Zm00008a007598	Sobic.006G053100.1	0.1641	NA	NA
Cluster_1228	Zm00008a007603,Zm00008a007602,Zm00008a007609	Zm00008a007602	Sobic.006G052200.1	0.0880	OS04T0388700-01	0.4083
Cluster_1228	Zm00008a007603,Zm00008a007602,Zm00008a007609	Zm00008a007603	Sobic.006G052100.1	0.1347	NA	NA
Cluster_1229	Zm00008a007612,Zm00008a007613	Zm00008a007612	Sobic.006G051300.1	0.2634	OS04T0387900-01	2.1804
Cluster_1231	Zm00008a006192,Zm00008a006193,Zm00008a006209,Zm00008a006196,Zm00008a006199,Zm00008a006210,Zm00008a006203	Zm00008a006210	Sobic.006G228200.1	0.7673	NA	NA
Cluster_1232	Zm00008a006200,Zm00008a006197	Zm00008a006197	Sobic.006G225100.1	0.1808	NA	NA
Cluster_1232	Zm00008a006200,Zm00008a006197	Zm00008a006200	NA	NA	OS11T0584100-02	1.0252
Cluster_1235	Zm00008a007650,Zm00008a007657	Zm00008a007650	Sobic.001G301700.2	0.1407	NA	NA
Cluster_1235	Zm00008a007650,Zm00008a007657	Zm00008a007657	Sobic.006G049900.1	0.1171	NA	NA
Cluster_1237	Zm00008a006213,Zm00008a006220,Zm00008a006218,Zm00008a006224,Zm00008a006225	Zm00008a006224	Sobic.006G223900.1	0.4489	NA	NA
Cluster_1238	Zm00008a006216,Zm00008a006215,Zm00008a006214,Zm00008a006222,Zm00008a006221,Zm00008a006226,Zm00008a006227,Zm00008a006228,Zm00008a006229	Zm00008a006228	Sobic.006G225100.1	0.2054	OS11T0584100-02	0.8139
Cluster_1239	Zm00008a006231,Zm00008a006230	Zm00008a006231	Sobic.006G223300.1	0.4681	NA	NA
Cluster_1245	Zm00008a006240,Zm00008a006238	Zm00008a006240	Sobic.008G021500.2	1.9723	NA	NA
Cluster_1249	Zm00008a007726,Zm00008a007727	Zm00008a007727	Sobic.006G031866.1	0.8427	OS09T0570100-02	2.5881
Cluster_1251	Zm00008a007745,Zm00008a007742,Zm00008a007749	Zm00008a007749	Sobic.002G018133.1	0.5101	NA	NA
Cluster_1252	Zm00008a007751,Zm00008a007752	Zm00008a007751	Sobic.006G033500.1	0.3558	OS04T0258900-01	1.3844
Cluster_1252	Zm00008a007751,Zm00008a007752	Zm00008a007752	Sobic.006G033700.1	0.2332	NA	NA
Cluster_1254	Zm00008a006280,Zm00008a006282	Zm00008a006280	Sobic.006G216500.1	0.4954	NA	NA
Cluster_1255	Zm00008a006269,Zm00008a006272,Zm00008a006268,Zm00008a006283	Zm00008a006268	Sobic.006G218900.1	0.4206	NA	NA
Cluster_1255	Zm00008a006269,Zm00008a006272,Zm00008a006268,Zm00008a006283	Zm00008a006272	Sobic.006G217900.1	0.2902	NA	NA
Cluster_1256	Zm00008a007791,Zm00008a007793	Zm00008a007791	Sobic.006G020700.1	0.3022	NA	NA
Cluster_1256	Zm00008a007791,Zm00008a007793	Zm00008a007793	Sobic.006G034900.2	0.4462	NA	NA
Cluster_1258	Zm00008a006315,Zm00008a006308,Zm00008a006313	Zm00008a006308	Sobic.006G211500.1	0.1173	NA	NA
Cluster_1258	Zm00008a006315,Zm00008a006308,Zm00008a006313	Zm00008a006313	Sobic.006G211400.1	0.2388	NA	NA
Cluster_1259	Zm00008a006309,Zm00008a006310	Zm00008a006310	Sobic.008G026200.1	0.3330	OS02T0262800-01	1.0895
Cluster_1262	Zm00008a012065,Zm00008a012064	Zm00008a012065	Sobic.008G083200.1	0.1055	NA	NA
Cluster_1269	Zm00008a012106,Zm00008a012107	Zm00008a012106	Sobic.008G097300.1	0.7023	NA	NA
Cluster_1270	Zm00008a012131,Zm00008a012130	Zm00008a012131	Sobic.008G094000.1	0.6012	NA	NA
Cluster_1272	Zm00008a010961,Zm00008a010959,Zm00008a010960,Zm00008a010958	Zm00008a010958	Sobic.003G047600.1	0.3249	NA	NA
Cluster_1272	Zm00008a010961,Zm00008a010959,Zm00008a010960,Zm00008a010958	Zm00008a010961	Sobic.003G047800.1	0.4524	NA	NA
Cluster_1275	Zm00008a012172,Zm00008a012174,Zm00008a012177,Zm00008a012182	Zm00008a012182	Sobic.008G148400.2	0.2973	NA	NA
Cluster_1277	Zm00008a012195,Zm00008a012196	Zm00008a012196	Sobic.008G153000.1	0.1134	NA	NA
Cluster_1278	Zm00008a012210,Zm00008a012211	Zm00008a012210	Sobic.008G156900.1	0.4158	OS12T0601300-01	1.6628
Cluster_1278	Zm00008a012210,Zm00008a012211	Zm00008a012211	Sobic.008G157000.1	0.5742	NA	NA
Cluster_1279	Zm00008a012219,Zm00008a012221,Zm00008a012220	Zm00008a012219	Sobic.008G159601.1	0.6025	NA	NA
Cluster_1281	Zm00008a010970,Zm00008a010969	Zm00008a010969	Sobic.003G049800.1	0.1503	NA	NA
Cluster_1282	Zm00008a012231,Zm00008a012234	Zm00008a012231	Sobic.008G161700.1	0.1490	NA	NA
Cluster_1283	Zm00008a012232,Zm00008a012235	Zm00008a012232	Sobic.008G161800.1	0.1523	NA	NA
Cluster_1286	Zm00008a012247,Zm00008a012246	Zm00008a012246	Sobic.008G164800.2	0.4896	NA	NA
Cluster_1290	Zm00008a012281,Zm00008a012280,Zm00008a012282	Zm00008a012282	Sobic.008G141100.1	0.1448	NA	NA
Cluster_1294	Zm00008a012304,Zm00008a012303	Zm00008a012304	Sobic.008G135200.1	nan	NA	NA
Cluster_1296	Zm00008a012312,Zm00008a012311	Zm00008a012311	Sobic.008G134700.1	0.3995	OS05T0375700-00	3.6900
Cluster_1297	Zm00008a012313,Zm00008a012314	Zm00008a012314	Sobic.008G134300.1	0.3516	NA	NA
Cluster_1298	Zm00008a012317,Zm00008a012324	Zm00008a012317	Sobic.008G133700.1	0.3099	NA	NA
Cluster_1300	Zm00008a012366,Zm00008a012365	Zm00008a012366	Sobic.010G184900.1	0.1420	NA	NA
Cluster_1302	Zm00008a012401,Zm00008a012400	Zm00008a012400	Sobic.004G323900.1	0.1607	NA	NA
Cluster_1305	Zm00008a010999,Zm00008a011000	Zm00008a010999	Sobic.003G053400.1	0.4197	NA	NA
Cluster_1306	Zm00008a012428,Zm00008a012427	Zm00008a012427	Sobic.008G112500.1	0.2243	OS12T0515500-01	1.9122
Cluster_1308	Zm00008a012442,Zm00008a012441	Zm00008a012442	Sobic.008G114000.1	0.6315	NA	NA
Cluster_1311	Zm00008a011007,Zm00008a011008	Zm00008a011007	Sobic.003G054400.1	0.1729	NA	NA
Cluster_1311	Zm00008a011007,Zm00008a011008	Zm00008a011008	Sobic.003G054900.1	0.2944	NA	NA
Cluster_1312	Zm00008a012469,Zm00008a012468	Zm00008a012468	Sobic.008G103900.1	0.2034	NA	NA
Cluster_1313	Zm00008a012470,Zm00008a012471	Zm00008a012470	Sobic.008G100600.1	0.4560	NA	NA
Cluster_1314	Zm00008a012491,Zm00008a012492	Zm00008a012492	Sobic.008G079800.1	0.6785	NA	NA
Cluster_1315	Zm00008a012506,Zm00008a012507	Zm00008a012507	Sobic.008G061000.1	0.4718	OS12T0182600-01	1.0471
Cluster_1316	Zm00008a012508,Zm00008a012509	Zm00008a012508	Sobic.008G062900.1	0.4525	NA	NA
Cluster_1319	Zm00008a012533,Zm00008a012536,Zm00008a012535	Zm00008a012535	Sobic.008G059400.1	0.8903	NA	NA
Cluster_1320	Zm00008a012546,Zm00008a012538,Zm00008a012548,Zm00008a012549	Zm00008a012538	Sobic.008G057300.1	0.5017	NA	NA
Cluster_1322	Zm00008a012554,Zm00008a012553	Zm00008a012553	Sobic.008G054600.1	0.1743	NA	NA
Cluster_1323	Zm00008a012557,Zm00008a012556	Zm00008a012556	Sobic.001G075400.1	0.5078	OS03T0770900-01	0.9660
Cluster_1324	Zm00008a012561,Zm00008a012562	Zm00008a012562	Sobic.008G053500.2	0.2046	OS12T0170300-01	0.4692
Cluster_1326	Zm00008a012568,Zm00008a012569	Zm00008a012568	Sobic.008G052300.1	0.1263	OS12T0169100-01	0.4875
Cluster_1327	Zm00008a012572,Zm00008a012571	Zm00008a012572	Sobic.008G052200.1	0.1669	NA	NA
Cluster_1329	Zm00008a011029,Zm00008a011030,Zm00008a011026,Zm00008a011027	Zm00008a011029	Sobic.003G059300.1	0.3405	NA	NA
Cluster_1330	Zm00008a012591,Zm00008a012592	Zm00008a012591	Sobic.008G044100.1	0.1594	OS12T0160900-01	0.5932
Cluster_1331	Zm00008a012598,Zm00008a012597	Zm00008a012598	Sobic.K043500.1	0.2050	OS01T0977300-01	1.5152
Cluster_1333	Zm00008a012618,Zm00008a012617	Zm00008a012617	Sobic.003G444300.3	0.1448	OS01T0973200-00	0.6620
Cluster_1334	Zm00008a012634,Zm00008a012635,Zm00008a012636	Zm00008a012634	Sobic.003G441800.1	2.3397	NA	NA
Cluster_1334	Zm00008a012634,Zm00008a012635,Zm00008a012636	Zm00008a012635	Sobic.003G441700.1	0.9126	NA	NA
Cluster_1334	Zm00008a012634,Zm00008a012635,Zm00008a012636	Zm00008a012636	Sobic.003G441601.1	1.1559	NA	NA
Cluster_1335	Zm00008a012638,Zm00008a012639	Zm00008a012638	Sobic.002G344500.1	0.2361	NA	NA
Cluster_1339	Zm00008a012665,Zm00008a012664	Zm00008a012664	Sobic.003G437400.1	0.5250	NA	NA
Cluster_1339	Zm00008a012665,Zm00008a012664	Zm00008a012665	Sobic.003G436800.1	1.1087	NA	NA
Cluster_1340	Zm00008a012680,Zm00008a012666	Zm00008a012680	Sobic.003G433600.1	0.2855	NA	NA
Cluster_1341	Zm00008a012688,Zm00008a012687	Zm00008a012687	Sobic.004G278200.1	0.5761	NA	NA
Cluster_1342	Zm00008a011043,Zm00008a011044	Zm00008a011043	Sobic.003G062900.2	0.4002	NA	NA
Cluster_1343	Zm00008a012719,Zm00008a012718	Zm00008a012718	Sobic.003G427800.1	0.7729	NA	NA
Cluster_1344	Zm00008a012722,Zm00008a012723,Zm00008a012721	Zm00008a012721	Sobic.003G427500.1	0.3737	OS01T0951500-01	1.6902
Cluster_1344	Zm00008a012722,Zm00008a012723,Zm00008a012721	Zm00008a012722	Sobic.003G427300.1	0.2101	NA	NA
Cluster_1345	Zm00008a012727,Zm00008a012728	Zm00008a012727	Sobic.003G426700.1	0.5838	NA	NA
Cluster_1346	Zm00008a012729,Zm00008a012734,Zm00008a012737,Zm00008a012731,Zm00008a012730,Zm00008a012733,Zm00008a012732	Zm00008a012729	Sobic.003G426500.1	0.3441	NA	NA
Cluster_1346	Zm00008a012729,Zm00008a012734,Zm00008a012737,Zm00008a012731,Zm00008a012730,Zm00008a012733,Zm00008a012732	Zm00008a012730	Sobic.003G426400.1	0.6269	NA	NA
Cluster_1346	Zm00008a012729,Zm00008a012734,Zm00008a012737,Zm00008a012731,Zm00008a012730,Zm00008a012733,Zm00008a012732	Zm00008a012731	Sobic.003G426300.1	0.1747	OS01T0950000-01	1.2410
