Cluster_ID	Genes	Maize_Gene	Best_Sb	Best_Sb_dS	Best_Os	Best_Os_dS
Cluster_0734	Zm00001d003047,Zm00001d003050	Zm00001d003050	Sobic.006G146900.1	0.1239	OS07T0578800-00	0.6586
Cluster_0735	Zm00001d003058,Zm00001d003059,Zm00001d003053	Zm00001d003058	Sobic.006G147600.1	0.1736	NA	NA
Cluster_0735	Zm00001d003058,Zm00001d003059,Zm00001d003053	Zm00001d003059	Sobic.006G147700.1	0.1707	NA	NA
Cluster_0736	Zm00001d001930,Zm00001d001929	Zm00001d001930	Sobic.002G404400.1	0.4877	OS07T0659900-01	1.2761
Cluster_0739	Zm00001d001944,Zm00001d001941,Zm00001d001943	Zm00001d001943	Sobic.006G255500.1	0.4344	NA	NA
Cluster_0739	Zm00001d001944,Zm00001d001941,Zm00001d001943	Zm00001d001944	Sobic.006G255400.1	0.2481	OS04T0664800-00	1.2339
Cluster_0740	Zm00001d003144,Zm00001d003142,Zm00001d003140	Zm00001d003140	Sobic.006G136500.1	0.2553	OS11T0465200-01	1.6786
Cluster_0742	Zm00001d003155,Zm00001d003151	Zm00001d003155	Sobic.006G136000.2	0.1331	OS05T0376300-04	0.8398
Cluster_0743	Zm00001d003174,Zm00001d003173	Zm00001d003174	Sobic.006G134100.2	0.2333	NA	NA
Cluster_0744	Zm00001d003183,Zm00001d003186,Zm00001d003187,Zm00001d003184,Zm00001d003185	Zm00001d003184	Sobic.006G133200.1	0.3152	NA	NA
Cluster_0744	Zm00001d003183,Zm00001d003186,Zm00001d003187,Zm00001d003184,Zm00001d003185	Zm00001d003186	Sobic.006G132900.1	0.3858	NA	NA
Cluster_0744	Zm00001d003183,Zm00001d003186,Zm00001d003187,Zm00001d003184,Zm00001d003185	Zm00001d003187	Sobic.006G132800.1	0.2365	NA	NA
Cluster_0745	Zm00001d003191,Zm00001d003190,Zm00001d003188	Zm00001d003188	Sobic.006G132700.1	0.4809	NA	NA
Cluster_0745	Zm00001d003191,Zm00001d003190,Zm00001d003188	Zm00001d003190	Sobic.006G132300.1	0.6696	NA	NA
Cluster_0746	Zm00001d001963,Zm00001d001961,Zm00001d001964	Zm00001d001961	Sobic.006G253801.1	0.3345	NA	NA
Cluster_0746	Zm00001d001963,Zm00001d001961,Zm00001d001964	Zm00001d001964	Sobic.006G252466.1	0.2469	NA	NA
Cluster_0748	Zm00001d003234,Zm00001d003235,Zm00001d003237,Zm00001d003231,Zm00001d003232,Zm00001d003240	Zm00001d003234	Sobic.006G129600.1	0.3009	OS04T0487400-00	2.9986
Cluster_0749	Zm00001d001973,Zm00001d001974	Zm00001d001973	Sobic.006G251600.1	0.2159	NA	NA
Cluster_0749	Zm00001d001973,Zm00001d001974	Zm00001d001974	Sobic.006G251500.1	0.1675	OS04T0661200-01	0.8360
Cluster_0750	Zm00001d003257,Zm00001d003258	Zm00001d003258	Sobic.006G125900.1	0.1182	OS04T0484900-01	0.5148
Cluster_0751	Zm00001d003273,Zm00001d003274	Zm00001d003274	Sobic.006G122700.1	0.2617	OS04T0481500-00	0.6816
Cluster_0752	Zm00001d003278,Zm00001d003280,Zm00001d003279,Zm00001d003277	Zm00001d003277	Sobic.006G122400.1	0.1267	OS04T0481100-02	0.6210
Cluster_0754	Zm00001d001993,Zm00001d001986	Zm00001d001993	Sobic.006G249000.1	0.2992	OS04T0658700-00	1.9956
Cluster_0755	Zm00001d003358,Zm00001d003353,Zm00001d003357,Zm00001d003356,Zm00001d003355,Zm00001d003363,Zm00001d003364,Zm00001d003365	Zm00001d003353	Sobic.006G114200.1	0.7609	NA	NA
Cluster_0755	Zm00001d003358,Zm00001d003353,Zm00001d003357,Zm00001d003356,Zm00001d003355,Zm00001d003363,Zm00001d003364,Zm00001d003365	Zm00001d003358	Sobic.006G113800.1	0.4104	OS04T0469000-01	1.9978
Cluster_0755	Zm00001d003358,Zm00001d003353,Zm00001d003357,Zm00001d003356,Zm00001d003355,Zm00001d003363,Zm00001d003364,Zm00001d003365	Zm00001d003363	Sobic.006G113200.1	0.2201	NA	NA
Cluster_0755	Zm00001d003358,Zm00001d003353,Zm00001d003357,Zm00001d003356,Zm00001d003355,Zm00001d003363,Zm00001d003364,Zm00001d003365	Zm00001d003364	Sobic.006G113100.1	0.2669	NA	NA
Cluster_0755	Zm00001d003358,Zm00001d003353,Zm00001d003357,Zm00001d003356,Zm00001d003355,Zm00001d003363,Zm00001d003364,Zm00001d003365	Zm00001d003365	Sobic.006G113000.1	0.0781	NA	NA
Cluster_0756	Zm00001d003392,Zm00001d003390	Zm00001d003392	Sobic.006G109850.1	0.3702	OS04T0464600-01	1.3754
Cluster_0757	Zm00001d003397,Zm00001d003396	Zm00001d003397	Sobic.006G108900.1	0.1375	OS04T0463300-01	0.4276
Cluster_0759	Zm00001d003436,Zm00001d003434,Zm00001d003432	Zm00001d003432	Sobic.006G105200.1	0.3531	NA	NA
Cluster_0759	Zm00001d003436,Zm00001d003434,Zm00001d003432	Zm00001d003436	Sobic.006G104700.1	0.3335	NA	NA
Cluster_0760	Zm00001d002013,Zm00001d002020,Zm00001d002019	Zm00001d002013	Sobic.006G246400.1	0.6276	NA	NA
Cluster_0760	Zm00001d002013,Zm00001d002020,Zm00001d002019	Zm00001d002019	Sobic.006G246300.3	0.6680	NA	NA
Cluster_0760	Zm00001d002013,Zm00001d002020,Zm00001d002019	Zm00001d002020	Sobic.006G246200.4	0.8222	NA	NA
Cluster_0761	Zm00001d003472,Zm00001d003473,Zm00001d003471,Zm00001d003476,Zm00001d003469,Zm00001d003468	Zm00001d003469	Sobic.006G102400.1	0.2734	NA	NA
Cluster_0761	Zm00001d003472,Zm00001d003473,Zm00001d003471,Zm00001d003476,Zm00001d003469,Zm00001d003468	Zm00001d003471	Sobic.006G101900.1	0.6107	NA	NA
Cluster_0761	Zm00001d003472,Zm00001d003473,Zm00001d003471,Zm00001d003476,Zm00001d003469,Zm00001d003468	Zm00001d003476	Sobic.006G101700.1	0.1187	NA	NA
Cluster_0762	Zm00001d003485,Zm00001d003482	Zm00001d003482	Sobic.006G101300.1	0.5043	NA	NA
Cluster_0762	Zm00001d003485,Zm00001d003482	Zm00001d003485	Sobic.006G101100.1	0.6743	NA	NA
Cluster_0763	Zm00001d003483,Zm00001d003488	Zm00001d003483	Sobic.006G101200.1	0.3520	NA	NA
Cluster_0763	Zm00001d003483,Zm00001d003488	Zm00001d003488	Sobic.006G100900.1	0.5501	NA	NA
Cluster_0764	Zm00001d003494,Zm00001d003495	Zm00001d003495	Sobic.006G100266.1	0.1683	NA	NA
Cluster_0765	Zm00001d003499,Zm00001d003497	Zm00001d003497	Sobic.006G100200.1	0.2420	NA	NA
Cluster_0765	Zm00001d003499,Zm00001d003497	Zm00001d003499	Sobic.006G100100.1	0.4412	NA	NA
Cluster_0766	Zm00001d003504,Zm00001d003501	Zm00001d003504	Sobic.006G099700.1	0.3347	OS04T0450100-02	0.6215
Cluster_0768	Zm00001d003524,Zm00001d003525	Zm00001d003524	Sobic.006G096400.1	0.3539	NA	NA
Cluster_0768	Zm00001d003524,Zm00001d003525	Zm00001d003525	Sobic.006G095800.1	0.1295	NA	NA
Cluster_0770	Zm00001d003605,Zm00001d003607,Zm00001d003606	Zm00001d003605	Sobic.006G088400.1	0.1585	NA	NA
Cluster_0770	Zm00001d003605,Zm00001d003607,Zm00001d003606	Zm00001d003607	NA	NA	OS04T0440300-01	0.9578
Cluster_0771	Zm00001d003612,Zm00001d003613	Zm00001d003612	Sobic.006G088000.1	0.0845	OS04T0439900-01	0.4227
Cluster_0777	Zm00001d003669,Zm00001d003670	Zm00001d003669	Sobic.006G081600.1	0.9345	NA	NA
Cluster_0777	Zm00001d003669,Zm00001d003670	Zm00001d003670	Sobic.006G081500.1	0.0759	OS04T0430400-01	0.5896
Cluster_0779	Zm00001d002074,Zm00001d002069,Zm00001d002071,Zm00001d002072	Zm00001d002069	Sobic.006G241600.1	0.2024	OS04T0649600-01	0.9526
Cluster_0779	Zm00001d002074,Zm00001d002069,Zm00001d002071,Zm00001d002072	Zm00001d002072	Sobic.006G241300.1	0.7626	NA	NA
Cluster_0780	Zm00001d003680,Zm00001d003683	Zm00001d003680	Sobic.006G216600.1	1.4619	NA	NA
Cluster_0781	Zm00001d002075,Zm00001d002079	Zm00001d002075	Sobic.006G240700.3	0.2791	NA	NA
Cluster_0781	Zm00001d002075,Zm00001d002079	Zm00001d002079	Sobic.006G240500.1	0.3208	NA	NA
Cluster_0786	Zm00001d003757,Zm00001d003760	Zm00001d003757	Sobic.006G074300.1	0.3608	NA	NA
Cluster_0791	Zm00001d003850,Zm00001d003852	Zm00001d003850	Sobic.006G063500.1	0.5500	NA	NA
Cluster_0791	Zm00001d003850,Zm00001d003852	Zm00001d003852	Sobic.006G063100.3	0.4248	NA	NA
Cluster_0792	Zm00001d003859,Zm00001d003861	Zm00001d003859	Sobic.006G061700.1	0.3811	NA	NA
Cluster_0792	Zm00001d003859,Zm00001d003861	Zm00001d003861	Sobic.006G061300.1	0.7814	NA	NA
Cluster_0793	Zm00001d003867,Zm00001d003866	Zm00001d003866	Sobic.006G060800.1	1.0410	NA	NA
Cluster_0793	Zm00001d003867,Zm00001d003866	Zm00001d003867	Sobic.006G060200.1	0.7202	OS04T0401000-02	1.5811
Cluster_0794	Zm00001d002138,Zm00001d002137	Zm00001d002137	Sobic.006G234300.1	0.4813	NA	NA
Cluster_0794	Zm00001d002138,Zm00001d002137	Zm00001d002138	Sobic.006G234200.1	0.3918	NA	NA
Cluster_0795	Zm00001d002149,Zm00001d002150	Zm00001d002150	Sobic.006G232100.1	0.1000	OS04T0636200-01	0.7358
Cluster_0797	Zm00001d003939,Zm00001d003938,Zm00001d003941	Zm00001d003939	Sobic.006G053200.2	nan	OS04T0390800-01	nan
Cluster_0798	Zm00001d003954,Zm00001d003950,Zm00001d003949	Zm00001d003949	Sobic.006G052200.1	0.0857	OS04T0388700-01	0.4123
Cluster_0798	Zm00001d003954,Zm00001d003950,Zm00001d003949	Zm00001d003950	Sobic.006G052100.1	0.1347	NA	NA
Cluster_0799	Zm00001d002174,Zm00001d002175,Zm00001d002167,Zm00001d002172,Zm00001d002173,Zm00001d002181,Zm00001d002168,Zm00001d002178	Zm00001d002168	Sobic.006G230100.1	0.2482	NA	NA
Cluster_0799	Zm00001d002174,Zm00001d002175,Zm00001d002167,Zm00001d002172,Zm00001d002173,Zm00001d002181,Zm00001d002168,Zm00001d002178	Zm00001d002175	Sobic.006G228700.1	0.7046	NA	NA
Cluster_0800	Zm00001d003961,Zm00001d003962	Zm00001d003961	Sobic.006G051300.1	0.2634	OS04T0387900-01	2.1804
Cluster_0801	Zm00001d002179,Zm00001d002182	Zm00001d002179	Sobic.006G225100.1	0.2077	NA	NA
Cluster_0801	Zm00001d002179,Zm00001d002182	Zm00001d002182	NA	NA	OS11T0584100-02	0.9297
Cluster_0803	Zm00001d004033,Zm00001d004025	Zm00001d004025	Sobic.001G301700.2	0.1407	NA	NA
Cluster_0803	Zm00001d004033,Zm00001d004025	Zm00001d004033	Sobic.006G049900.1	0.1171	NA	NA
Cluster_0804	Zm00001d002192,Zm00001d002193	Zm00001d002193	Sobic.006G228100.1	0.5917	OS04T0631200-02	2.0264
Cluster_0807	Zm00001d002198,Zm00001d002199	Zm00001d002199	Sobic.006G228200.1	0.6502	NA	NA
Cluster_0808	Zm00001d002215,Zm00001d002229,Zm00001d002223,Zm00001d002203,Zm00001d002209	Zm00001d002223	Sobic.006G223900.1	0.5589	NA	NA
Cluster_0809	Zm00001d002220,Zm00001d002207,Zm00001d002213,Zm00001d002227	Zm00001d002220	Sobic.006G224600.1	0.5054	NA	NA
Cluster_0810	Zm00001d002228,Zm00001d002221,Zm00001d002202,Zm00001d002208,Zm00001d002214	Zm00001d002202	Sobic.006G224000.1	0.2197	NA	NA
Cluster_0811	Zm00001d002216,Zm00001d002232,Zm00001d002231,Zm00001d002230,Zm00001d002224,Zm00001d002217,Zm00001d002205,Zm00001d002211,Zm00001d002225,Zm00001d002204	Zm00001d002205	Sobic.006G225100.1	0.1863	NA	NA
Cluster_0811	Zm00001d002216,Zm00001d002232,Zm00001d002231,Zm00001d002230,Zm00001d002224,Zm00001d002217,Zm00001d002205,Zm00001d002211,Zm00001d002225,Zm00001d002204	Zm00001d002217	NA	NA	OS11T0584100-02	0.8676
Cluster_0815	Zm00001d002255,Zm00001d002254	Zm00001d002255	Sobic.006G221101.1	0.2168	OS04T0624701-00	0.6720
Cluster_0816	Zm00001d002260,Zm00001d002261	Zm00001d002260	Sobic.006G220600.3	0.2531	NA	NA
Cluster_0816	Zm00001d002260,Zm00001d002261	Zm00001d002261	Sobic.006G220500.1	0.2335	NA	NA
Cluster_0817	Zm00001d004230,Zm00001d004234	Zm00001d004230	Sobic.006G020700.1	0.3000	NA	NA
Cluster_0817	Zm00001d004230,Zm00001d004234	Zm00001d004234	Sobic.006G034900.2	0.4060	NA	NA
Cluster_0818	Zm00001d004231,Zm00001d004232	Zm00001d004231	Sobic.006G039100.1	0.3427	NA	NA
Cluster_0819	Zm00001d002287,Zm00001d002282,Zm00001d002283	Zm00001d002282	Sobic.006G218900.1	1.1194	NA	NA
Cluster_0819	Zm00001d002287,Zm00001d002282,Zm00001d002283	Zm00001d002283	Sobic.006G218700.1	0.1508	NA	NA
Cluster_0819	Zm00001d002287,Zm00001d002282,Zm00001d002283	Zm00001d002287	Sobic.006G217900.1	0.2960	NA	NA
Cluster_0821	Zm00001d002304,Zm00001d002302	Zm00001d002302	Sobic.006G216500.1	0.5261	NA	NA
Cluster_0823	Zm00001d039280,Zm00001d039285	Zm00001d039280	Sobic.003G005600.1	0.2574	NA	NA
Cluster_0823	Zm00001d039280,Zm00001d039285	Zm00001d039285	Sobic.003G006200.1	0.2137	NA	NA
Cluster_0824	Zm00001d041168,Zm00001d041173	Zm00001d041168	Sobic.008G080600.1	0.4387	NA	NA
Cluster_0824	Zm00001d041168,Zm00001d041173	Zm00001d041173	Sobic.008G079800.1	0.4836	NA	NA
Cluster_0826	Zm00001d041236,Zm00001d041232	Zm00001d041236	Sobic.008G186300.1	0.4214	NA	NA
Cluster_0827	Zm00001d041291,Zm00001d041293	Zm00001d041293	Sobic.008G175200.1	0.7128	NA	NA
Cluster_0829	Zm00001d041365,Zm00001d041362,Zm00001d041358	Zm00001d041365	Sobic.008G148400.2	0.7491	NA	NA
Cluster_0832	Zm00001d039679,Zm00001d039680	Zm00001d039679	Sobic.003G051500.2	0.2054	NA	NA
Cluster_0833	Zm00001d041418,Zm00001d041416	Zm00001d041416	Sobic.008G156900.1	0.3788	OS12T0601300-01	0.8357
Cluster_0833	Zm00001d041418,Zm00001d041416	Zm00001d041418	Sobic.008G157000.1	0.5934	NA	NA
Cluster_0836	Zm00001d041553,Zm00001d041556	Zm00001d041553	Sobic.008G135600.1	0.3027	NA	NA
Cluster_0836	Zm00001d041553,Zm00001d041556	Zm00001d041556	Sobic.008G135200.1	0.1723	NA	NA
Cluster_0838	Zm00001d041571,Zm00001d041570	Zm00001d041570	Sobic.008G134700.1	0.3678	OS05T0375700-00	3.7590
Cluster_0839	Zm00001d039712,Zm00001d039711	Zm00001d039711	Sobic.003G054400.1	0.1827	NA	NA
Cluster_0839	Zm00001d039712,Zm00001d039711	Zm00001d039712	Sobic.003G054900.1	0.3185	NA	NA
Cluster_0840	Zm00001d041573,Zm00001d041574	Zm00001d041574	Sobic.008G134300.1	0.3088	NA	NA
Cluster_0841	Zm00001d041580,Zm00001d041576	Zm00001d041576	Sobic.008G133700.1	0.1612	NA	NA
Cluster_0846	Zm00001d041777,Zm00001d041776	Zm00001d041777	Sobic.008G079800.1	0.5795	NA	NA
Cluster_0849	Zm00001d041816,Zm00001d041817	Zm00001d041816	Sobic.008G063300.1	0.1864	OS12T0188900-01	0.6570
Cluster_0850	Zm00001d041843,Zm00001d041842,Zm00001d041836	Zm00001d041842	Sobic.008G059400.1	0.8230	NA	NA
Cluster_0851	Zm00001d039762,Zm00001d039758	Zm00001d039758	Sobic.003G059400.1	0.1193	NA	NA
Cluster_0852	Zm00001d041904,Zm00001d041907	Zm00001d041907	Sobic.010G046100.1	1.4993	NA	NA
Cluster_0854	Zm00001d041984,Zm00001d041985,Zm00001d041987	Zm00001d041984	Sobic.003G441800.1	1.8790	NA	NA
Cluster_0854	Zm00001d041984,Zm00001d041985,Zm00001d041987	Zm00001d041985	Sobic.003G441700.1	0.8824	NA	NA
Cluster_0854	Zm00001d041984,Zm00001d041985,Zm00001d041987	Zm00001d041987	Sobic.003G441601.1	1.0506	NA	NA
Cluster_0856	Zm00001d042022,Zm00001d042019	Zm00001d042019	Sobic.003G437400.1	0.6870	NA	NA
Cluster_0856	Zm00001d042022,Zm00001d042019	Zm00001d042022	Sobic.003G436800.1	0.6748	NA	NA
Cluster_0858	Zm00001d042080,Zm00001d042078	Zm00001d042080	Sobic.003G428000.1	0.1452	NA	NA
Cluster_0860	Zm00001d042088,Zm00001d042090	Zm00001d042088	Sobic.003G427300.1	0.2601	OS01T0951400-02	0.9153
Cluster_0860	Zm00001d042088,Zm00001d042090	Zm00001d042090	Sobic.001G327500.2	0.4944	NA	NA
Cluster_0861	Zm00001d042096,Zm00001d042095,Zm00001d042101,Zm00001d042100,Zm00001d042102,Zm00001d042104,Zm00001d042099,Zm00001d042098	Zm00001d042095	Sobic.003G426500.1	0.6022	NA	NA
Cluster_0861	Zm00001d042096,Zm00001d042095,Zm00001d042101,Zm00001d042100,Zm00001d042102,Zm00001d042104,Zm00001d042099,Zm00001d042098	Zm00001d042096	Sobic.003G426400.1	0.8732	NA	NA
Cluster_0861	Zm00001d042096,Zm00001d042095,Zm00001d042101,Zm00001d042100,Zm00001d042102,Zm00001d042104,Zm00001d042099,Zm00001d042098	Zm00001d042098	Sobic.003G426300.1	0.2379	OS01T0950000-01	1.2495
Cluster_0861	Zm00001d042096,Zm00001d042095,Zm00001d042101,Zm00001d042100,Zm00001d042102,Zm00001d042104,Zm00001d042099,Zm00001d042098	Zm00001d042102	Sobic.003G426200.2	0.5642	NA	NA
Cluster_0861	Zm00001d042096,Zm00001d042095,Zm00001d042101,Zm00001d042100,Zm00001d042102,Zm00001d042104,Zm00001d042099,Zm00001d042098	Zm00001d042104	Sobic.003G426100.1	0.4644	NA	NA
Cluster_0862	Zm00001d042108,Zm00001d042107	Zm00001d042107	Sobic.003G425500.1	0.6020	NA	NA
Cluster_0864	Zm00001d042123,Zm00001d042122,Zm00001d042125	Zm00001d042125	Sobic.003G424000.2	0.6489	NA	NA
Cluster_0865	Zm00001d042128,Zm00001d042130	Zm00001d042128	Sobic.003G423800.1	0.1588	OS01T0948100-01	0.6260
Cluster_0865	Zm00001d042128,Zm00001d042130	Zm00001d042130	Sobic.003G423700.1	0.1506	NA	NA
Cluster_0866	Zm00001d042134,Zm00001d042135,Zm00001d042136	Zm00001d042134	Sobic.003G422800.1	0.3921	NA	NA
Cluster_0866	Zm00001d042134,Zm00001d042135,Zm00001d042136	Zm00001d042135	Sobic.003G422700.2	0.3047	NA	NA
Cluster_0866	Zm00001d042134,Zm00001d042135,Zm00001d042136	Zm00001d042136	Sobic.003G422500.1	0.1128	OS05T0350700-01	0.9112
Cluster_0867	Zm00001d042138,Zm00001d042137,Zm00001d042141,Zm00001d042140,Zm00001d042143	Zm00001d042137	Sobic.003G422300.1	0.2128	OS01T0945001-01	0.7475
Cluster_0867	Zm00001d042138,Zm00001d042137,Zm00001d042141,Zm00001d042140,Zm00001d042143	Zm00001d042138	Sobic.003G422100.1	0.4760	OS01T0944700-01	2.2740
Cluster_0867	Zm00001d042138,Zm00001d042137,Zm00001d042141,Zm00001d042140,Zm00001d042143	Zm00001d042140	Sobic.003G422000.1	1.0408	NA	NA
Cluster_0867	Zm00001d042138,Zm00001d042137,Zm00001d042141,Zm00001d042140,Zm00001d042143	Zm00001d042141	Sobic.003G421900.1	0.5063	NA	NA
Cluster_0868	Zm00001d042147,Zm00001d042148	Zm00001d042148	Sobic.003G421100.1	0.1529	OS01T0940000-01	0.5096
Cluster_0869	Zm00001d039796,Zm00001d039818,Zm00001d039802,Zm00001d039803,Zm00001d039807,Zm00001d039817,Zm00001d039805	Zm00001d039817	Sobic.003G067000.2	0.3536	NA	NA
Cluster_0869	Zm00001d039796,Zm00001d039818,Zm00001d039802,Zm00001d039803,Zm00001d039807,Zm00001d039817,Zm00001d039805	Zm00001d039818	Sobic.003G066900.1	0.6656	NA	NA
Cluster_0873	Zm00001d042178,Zm00001d042172,Zm00001d042175	Zm00001d042178	Sobic.003G419900.1	0.3652	NA	NA
Cluster_0874	Zm00001d042189,Zm00001d042190	Zm00001d042189	Sobic.003G418100.1	0.1180	NA	NA
Cluster_0875	Zm00001d042196,Zm00001d042197	Zm00001d042197	Sobic.003G417700.1	0.8629	NA	NA
Cluster_0876	Zm00001d042210,Zm00001d042209,Zm00001d042207,Zm00001d042204	Zm00001d042207	Sobic.003G417350.1	0.2919	NA	NA
Cluster_0876	Zm00001d042210,Zm00001d042209,Zm00001d042207,Zm00001d042204	Zm00001d042210	Sobic.003G417000.1	0.2873	NA	NA
Cluster_0877	Zm00001d039810,Zm00001d039808,Zm00001d039816	Zm00001d039816	Sobic.003G067100.2	0.0866	NA	NA
Cluster_0878	Zm00001d042226,Zm00001d042229,Zm00001d042231	Zm00001d042226	Sobic.003G415800.1	0.2720	NA	NA
Cluster_0878	Zm00001d042226,Zm00001d042229,Zm00001d042231	Zm00001d042229	Sobic.003G415700.2	0.2786	NA	NA
Cluster_0878	Zm00001d042226,Zm00001d042229,Zm00001d042231	Zm00001d042231	Sobic.003G415600.1	0.3199	NA	NA
Cluster_0879	Zm00001d042239,Zm00001d042237	Zm00001d042237	Sobic.003G415000.1	0.7166	NA	NA
Cluster_0879	Zm00001d042239,Zm00001d042237	Zm00001d042239	Sobic.003G414900.1	0.6018	NA	NA
Cluster_0880	Zm00001d042275,Zm00001d042274	Zm00001d042274	Sobic.003G411200.1	0.2570	NA	NA
Cluster_0880	Zm00001d042275,Zm00001d042274	Zm00001d042275	Sobic.003G410900.1	0.3042	NA	NA
Cluster_0881	Zm00001d042276,Zm00001d042281,Zm00001d042279	Zm00001d042279	Sobic.003G410700.1	0.3144	NA	NA
Cluster_0881	Zm00001d042276,Zm00001d042281,Zm00001d042279	Zm00001d042281	Sobic.003G410600.1	0.8044	OS01T0926400-01	3.3169
Cluster_0882	Zm00001d039824,Zm00001d039822	Zm00001d039822	Sobic.003G067600.1	0.1026	NA	NA
Cluster_0883	Zm00001d042336,Zm00001d042337	Zm00001d042336	Sobic.003G404700.1	0.3421	NA	NA
Cluster_0883	Zm00001d042336,Zm00001d042337	Zm00001d042337	Sobic.003G404600.1	0.3215	NA	NA
Cluster_0884	Zm00001d039833,Zm00001d039837,Zm00001d039840	Zm00001d039833	Sobic.003G068600.1	0.2781	NA	NA
Cluster_0885	Zm00001d042389,Zm00001d042380	Zm00001d042380	Sobic.003G399900.1	0.1623	OS01T0914600-01	0.5299
Cluster_0885	Zm00001d042389,Zm00001d042380	Zm00001d042389	Sobic.003G398900.1	0.1618	OS01T0912900-01	0.5494
Cluster_0888	Zm00001d042511,Zm00001d042512,Zm00001d042519	Zm00001d042519	Sobic.003G388150.1	0.1425	NA	NA
Cluster_0889	Zm00001d042533,Zm00001d042534	Zm00001d042533	Sobic.003G386300.1	0.3948	NA	NA
Cluster_0890	Zm00001d042541,Zm00001d042540	Zm00001d042540	Sobic.003G385900.1	0.4544	NA	NA
Cluster_0890	Zm00001d042541,Zm00001d042540	Zm00001d042541	Sobic.003G385500.1	0.6190	NA	NA
Cluster_0891	Zm00001d042563,Zm00001d042562,Zm00001d042561,Zm00001d042568,Zm00001d042564	Zm00001d042568	Sobic.003G383100.1	0.3430	NA	NA
Cluster_0892	Zm00001d042588,Zm00001d042593	Zm00001d042588	Sobic.003G381400.1	0.3602	OS05T0316800-01	1.2897
Cluster_0892	Zm00001d042588,Zm00001d042593	Zm00001d042593	Sobic.003G380900.1	0.5370	NA	NA
Cluster_0896	Zm00001d042684,Zm00001d042683,Zm00001d042680	Zm00001d042683	Sobic.003G371400.1	0.2485	OS10T0148400-00	1.4290
Cluster_0896	Zm00001d042684,Zm00001d042683,Zm00001d042680	Zm00001d042684	Sobic.003G371000.1	0.3108	NA	NA
Cluster_0900	Zm00001d042740,Zm00001d042739	Zm00001d042739	Sobic.003G366700.1	0.2528	NA	NA
Cluster_0901	Zm00001d042749,Zm00001d042748,Zm00001d042750	Zm00001d042750	Sobic.003G366200.1	0.7277	OS01T0864300-01	1.2532
Cluster_0902	Zm00001d042752,Zm00001d042753	Zm00001d042753	Sobic.003G365900.1	0.4494	NA	NA
Cluster_0903	Zm00001d042761,Zm00001d042760	Zm00001d042760	Sobic.003G365400.1	0.1451	OS01T0862600-01	0.8682
Cluster_0903	Zm00001d042761,Zm00001d042760	Zm00001d042761	Sobic.003G365300.1	0.1174	NA	NA
Cluster_0904	Zm00001d042769,Zm00001d042768,Zm00001d042770,Zm00001d042771	Zm00001d042768	Sobic.003G364300.1	0.4663	NA	NA
Cluster_0904	Zm00001d042769,Zm00001d042768,Zm00001d042770,Zm00001d042771	Zm00001d042770	Sobic.003G364100.1	0.4212	NA	NA
Cluster_0904	Zm00001d042769,Zm00001d042768,Zm00001d042770,Zm00001d042771	Zm00001d042771	Sobic.003G363900.1	0.4677	NA	NA
Cluster_0907	Zm00001d042868,Zm00001d042869	Zm00001d042868	Sobic.003G355600.1	0.4298	NA	NA
Cluster_0909	Zm00001d042901,Zm00001d042905,Zm00001d042906	Zm00001d042901	Sobic.003G353200.1	0.3331	NA	NA
Cluster_0909	Zm00001d042901,Zm00001d042905,Zm00001d042906	Zm00001d042906	Sobic.003G352700.1	0.3824	NA	NA
Cluster_0911	Zm00001d042934,Zm00001d042933	Zm00001d042933	Sobic.003G349700.1	0.2759	NA	NA
Cluster_0911	Zm00001d042934,Zm00001d042933	Zm00001d042934	Sobic.003G349600.1	0.4702	NA	NA
Cluster_0912	Zm00001d039898,Zm00001d039895	Zm00001d039895	Sobic.003G076700.1	0.4187	NA	NA
Cluster_0912	Zm00001d039898,Zm00001d039895	Zm00001d039898	Sobic.003G076800.1	0.4023	NA	NA
Cluster_0913	Zm00001d042989,Zm00001d042988	Zm00001d042989	Sobic.003G344501.1	0.2156	OS01T0831000-01	2.0190
Cluster_0915	Zm00001d043004,Zm00001d043001	Zm00001d043004	Sobic.003G343100.2	0.2678	OS01T0829600-01	1.3078
Cluster_0916	Zm00001d039902,Zm00001d039901	Zm00001d039901	Sobic.003G077500.1	0.1568	NA	NA
Cluster_0917	Zm00001d043063,Zm00001d043062,Zm00001d043066	Zm00001d043062	Sobic.003G337800.1	0.4102	OS01T0821300-01	2.6146
Cluster_0917	Zm00001d043063,Zm00001d043062,Zm00001d043066	Zm00001d043063	Sobic.003G337600.1	0.3661	NA	NA
Cluster_0917	Zm00001d043063,Zm00001d043062,Zm00001d043066	Zm00001d043066	Sobic.003G337500.1	0.2348	NA	NA
Cluster_0920	Zm00001d043129,Zm00001d043126	Zm00001d043126	Sobic.003G331400.1	0.1763	NA	NA
Cluster_0921	Zm00001d043165,Zm00001d043166	Zm00001d043165	Sobic.003G328400.1	0.1471	NA	NA
Cluster_0921	Zm00001d043165,Zm00001d043166	Zm00001d043166	Sobic.003G328300.1	0.2317	OS01T0805400-01	1.4285
Cluster_0922	Zm00001d043205,Zm00001d043204	Zm00001d043204	Sobic.003G324500.1	0.3485	NA	NA
Cluster_0922	Zm00001d043205,Zm00001d043204	Zm00001d043205	Sobic.003G324400.2	0.5936	NA	NA
