Anchor	Maize1	Maize2
Sobic.007G045201.1.v3.1	Zm00001d024573_T001	NA
Sobic.001G074200.1.v3.1	Zm00001d034237_T001	NA
Sobic.001G078000.1.v3.1	Zm00001d034179_T001	Zm00001d013191_T001
Sobic.008G016400.1.v3.1	NA	Zm00001d044646_T052
Sobic.001G043700.3.v3.1	Zm00001d034577_T003	NA
Sobic.003G396900.2.v3.1	Zm00001d042426_T001	NA
Sobic.003G048600.1.v3.1	NA	Zm00001d008736_T001
Sobic.005G021800.1.v3.1	NA	Zm00001d005010_T001
Sobic.003G011900.1.v3.1	Zm00001d039319_T003	NA
Sobic.001G440600.1.v3.1	Zm00001d028385_T002	Zm00001d047955_T001
Sobic.009G129100.1.v3.1	Zm00001d038128_T002	NA
Sobic.010G092700.3.v3.1	NA	Zm00001d037229_T001
Sobic.009G234700.1.v3.1	Zm00001d039041_T002	Zm00001d009591_T003
Sobic.001G097400.1.v3.1	Zm00001d033933_T001	NA
Sobic.010G200800.1.v3.1	NA	Zm00001d036771_T001
Sobic.003G390700.1.v3.1	Zm00001d042490_T001	NA
Sobic.007G020300.1.v3.1	NA	Zm00001d049661_T001
Sobic.001G396900.1.v3.1	Zm00001d028873_T001	NA
Sobic.010G194500.1.v3.1	Zm00001d046723_T001	NA
Sobic.007G007900.1.v3.1	Zm00001d035019_T001	Zm00001d049723_T001
Sobic.007G077400.1.v3.1	NA	Zm00001d049363_T001
Sobic.006G094500.1.v3.1	Zm00001d003549_T001	Zm00001d025514_T001
Sobic.009G192600.1.v3.1	Zm00001d038665_T001	NA
Sobic.003G061400.1.v3.1	Zm00001d039764_T001	NA
Sobic.002G251300.1.v3.1	NA	Zm00001d006045_T001
Sobic.003G358000.1.v3.1	Zm00001d042847_T001	NA
Sobic.009G217100.1.v3.1	Zm00001d038880_T001	Zm00001d009439_T001
Sobic.004G203800.1.v3.1	Zm00001d017110_T002	NA
Sobic.003G367451.1.v3.1	Zm00001d042729_T001	Zm00001d012275_T001
Sobic.005G087100.1.v3.1	Zm00001d048997_T001	NA
Sobic.009G005400.1.v3.1	NA	Zm00001d011091_T003
Sobic.004G128200.3.v3.1	Zm00001d015971_T004	NA
Sobic.001G389800.1.v3.1	Zm00001d028952_T001	NA
Sobic.010G071000.1.v3.1	Zm00001d045051_T001	Zm00001d037095_T001
Sobic.006G128700.1.v3.1	NA	Zm00001d025738_T001
Sobic.001G177800.1.v3.1	Zm00001d033128_T001	Zm00001d013777_T001
Sobic.008G086300.1.v3.1	NA	Zm00001d041137_T001
Sobic.003G374600.1.v3.1	Zm00001d042646_T001	Zm00001d012241_T001
Sobic.003G098700.1.v3.1	NA	Zm00001d008449_T001
Sobic.007G145400.1.v3.1	Zm00001d032109_T001	Zm00001d050081_T002
Sobic.001G531700.1.v3.1	Zm00001d027365_T001	NA
Sobic.007G201400.1.v3.1	Zm00001d031535_T001	NA
Sobic.002G043000.1.v3.1	Zm00001d018863_T002	NA
Sobic.007G130900.2.v3.1	NA	Zm00001d050340_T001
Sobic.002G182701.1.v3.1	Zm00001d020243_T001	NA
Sobic.002G279500.1.v3.1	Zm00001d022625_T006	Zm00001d006238_T001
Sobic.002G030200.1.v3.1	Zm00001d018779_T001	NA
Sobic.010G222900.2.v3.1	Zm00001d046970_T002	NA
Sobic.001G085900.4.v3.1	Zm00001d034050_T001	NA
Sobic.001G314700.1.v3.1	NA	Zm00001d047351_T001
Sobic.010G248301.1.v3.1	NA	Zm00001d036496_T001
Sobic.004G287600.1.v3.1	Zm00001d017536_T001	NA
Sobic.009G077400.1.v3.1	Zm00001d037725_T001	Zm00001d010020_T001
Sobic.003G085600.1.v3.1	NA	Zm00001d008546_T001
Sobic.007G005300.1.v3.1	Zm00001d034998_T002	Zm00001d049730_T001
Sobic.006G247900.1.v3.1	Zm00001d002003_T001	NA
Sobic.001G481600.2.v3.1	Zm00001d027925_T001	NA
Sobic.001G022800.1.v3.1	Zm00001d034761_T001	NA
Sobic.001G130100.1.v3.1	Zm00001d033578_T001	NA
Sobic.001G386600.1.v3.1	Zm00001d028986_T001	Zm00001d047559_T001
Sobic.004G006966.1.v3.1	Zm00001d014962_T002	NA
Sobic.004G285200.1.v3.1	Zm00001d017564_T001	NA
Sobic.010G279450.1.v3.1	Zm00001d014900_T002	NA
Sobic.001G102700.1.v3.1	Zm00001d033895_T001	NA
Sobic.004G238801.1.v3.1	Zm00001d018031_T002	Zm00001d052264_T005
Sobic.003G209400.1.v3.1	Zm00001d044394_T001	Zm00001d011283_T001
Sobic.002G221900.1.v3.1	Zm00001d020686_T001	NA
Sobic.001G402600.2.v3.1	Zm00001d028802_T001	NA
Sobic.004G227800.1.v3.1	Zm00001d017375_T001	NA
Sobic.004G021300.1.v3.1	NA	Zm00001d053932_T001
Sobic.002G346900.1.v3.1	Zm00001d021867_T001	Zm00001d006637_T001
Sobic.007G075900.1.v3.1	Zm00001d024311_T001	Zm00001d049371_T001
Sobic.002G104400.1.v3.1	Zm00001d019354_T001	NA
Sobic.002G202600.1.v3.1	Zm00001d020490_T001	Zm00001d005750_T001
Sobic.001G494000.1.v3.1	Zm00001d027802_T001	NA
Sobic.001G524100.1.v3.1	Zm00001d027447_T003	Zm00001d048466_T001
Sobic.001G533700.1.v3.1	Zm00001d027340_T001	NA
Sobic.003G335100.1.v3.1	Zm00001d043091_T002	NA
Sobic.006G234700.1.v3.1	Zm00001d002135_T001	NA
Sobic.009G042500.1.v3.1	Zm00001d024831_T001	NA
Sobic.001G281900.1.v3.1	Zm00001d030157_T001	NA
Sobic.010G052600.1.v3.1	Zm00001d045204_T001	Zm00001d036298_T001
Sobic.007G043200.1.v3.1	Zm00001d024596_T002	NA
Sobic.010G259100.2.v3.1	Zm00001d014744_T001	NA
Sobic.001G490600.1.v3.1	Zm00001d027844_T001	Zm00001d048321_T001
Sobic.007G026600.2.v3.1	NA	Zm00001d049630_T001
Sobic.006G259100.1.v3.1	Zm00001d001906_T002	NA
Sobic.004G160700.1.v3.1	Zm00001d016640_T002	NA
Sobic.003G402800.1.v3.1	Zm00001d042355_T001	NA
Sobic.004G348800.1.v3.1	NA	Zm00001d051891_T001
Sobic.003G411600.1.v3.1	Zm00001d042270_T005	Zm00001d011955_T002
Sobic.001G137100.1.v3.1	Zm00001d033378_T003	Zm00001d013547_T001
Sobic.004G037600.1.v3.1	NA	Zm00001d053887_T001
Sobic.003G316400.1.v3.1	NA	Zm00001d012625_T001
Sobic.002G176800.1.v3.1	NA	Zm00001d005632_T001
Sobic.009G248600.1.v3.1	Zm00001d039150_T001	Zm00001d009705_T001
Sobic.010G264400.1.v3.1	Zm00001d014773_T001	Zm00001d036416_T001
Sobic.001G357300.3.v3.1	Zm00001d029324_T001	Zm00001d047166_T001
Sobic.007G124900.2.v3.1	NA	Zm00001d050300_T001
Sobic.007G158400.1.v3.1	Zm00001d031810_T001	NA
Sobic.002G408500.1.v3.1	Zm00001d022500_T001	Zm00001d007107_T001
Sobic.002G142600.1.v3.1	Zm00001d019699_T001	NA
Sobic.004G065400.1.v3.1	Zm00001d015508_T001	Zm00001d053745_T001
Sobic.003G185500.1.v3.1	Zm00001d044527_T001	Zm00001d009403_T001
Sobic.004G268700.1.v3.1	Zm00001d017762_T003	Zm00001d051554_T002
Sobic.009G133100.1.v3.1	NA	Zm00001d010319_T001
Sobic.001G056000.1.v3.1	Zm00001d034467_T001	Zm00001d013070_T001
Sobic.001G353100.1.v3.1	Zm00001d029372_T001	Zm00001d047201_T001
Sobic.004G277300.1.v3.1	Zm00001d017653_T001	NA
Sobic.007G073400.1.v3.1	Zm00001d024291_T001	NA
Sobic.003G157700.1.v3.1	Zm00001d040780_T001	NA
Sobic.007G052300.3.v3.1	Zm00001d024519_T002	NA
Sobic.002G423800.2.v3.1	Zm00001d022541_T001	Zm00001d007193_T002
Sobic.002G168700.3.v3.1	Zm00001d020069_T002	NA
Sobic.002G322400.1.v3.1	NA	Zm00001d006512_T001
Sobic.010G272800.1.v3.1	NA	Zm00001d036371_T001
Sobic.010G218300.1.v3.1	Zm00001d046936_T001	Zm00001d036668_T002
Sobic.007G146200.1.v3.1	Zm00001d032100_T001	Zm00001d050082_T001
Sobic.003G285500.1.v3.1	Zm00001d043569_T001	NA
Sobic.006G025000.2.v3.1	NA	Zm00001d025033_T001
Sobic.005G063000.1.v3.1	Zm00001d053067_T001	NA
Sobic.008G018000.1.v3.1	NA	Zm00001d044650_T001
Sobic.003G275200.1.v3.1	NA	Zm00001d011709_T003
Sobic.005G017100.1.v3.1	Zm00001d052377_T001	NA
Sobic.001G099900.1.v3.1	Zm00001d033912_T001	Zm00001d013330_T001
Sobic.001G321000.1.v3.1	NA	Zm00001d048562_T004
Sobic.004G272800.4.v3.1	Zm00001d017704_T001	Zm00001d051528_T002
Sobic.006G171000.1.v3.1	NA	Zm00001d026175_T001
Sobic.001G314900.7.v3.1	Zm00001d029736_T001	NA
Sobic.002G419700.1.v3.1	Zm00001d022430_T001	Zm00001d007181_T001
Sobic.004G060832.1.v3.1	Zm00001d015434_T001	NA
Sobic.003G299300.1.v3.1	NA	Zm00001d012726_T001
Sobic.009G131300.1.v3.1	Zm00001d038150_T001	NA
Sobic.002G297500.1.v3.1	Zm00001d021365_T001	NA
Sobic.003G275800.1.v3.1	Zm00001d043666_T001	Zm00001d011716_T001
Sobic.007G037900.1.v3.1	Zm00001d024640_T002	NA
Sobic.004G093500.2.v3.1	Zm00001d016371_T001	NA
Sobic.010G204500.1.v3.1	Zm00001d046600_T001	Zm00001d036758_T001
Sobic.002G401200.2.v3.1	Zm00001d022374_T001	Zm00001d007073_T001
Sobic.001G088500.1.v3.1	Zm00001d034028_T005	NA
Sobic.010G250200.1.v3.1	NA	Zm00001d036484_T001
Sobic.004G306100.2.v3.1	Zm00001d018133_T002	Zm00001d052183_T001
Sobic.003G233700.1.v3.1	Zm00001d044101_T001	Zm00001d011448_T001
Sobic.009G211100.1.v3.1	Zm00001d038825_T001	NA
Sobic.008G036900.1.v3.1	Zm00001d023411_T001	NA
Sobic.002G383700.1.v3.1	Zm00001d022206_T004	NA
Sobic.007G036300.1.v3.1	Zm00001d024659_T001	NA
Sobic.009G224700.1.v3.1	Zm00001d038932_T001	Zm00001d009493_T001
Sobic.006G087300.1.v3.1	NA	Zm00001d025451_T001
Sobic.010G197200.1.v3.1	Zm00001d046682_T001	NA
Sobic.004G334100.1.v3.1	Zm00001d018407_T001	NA
Sobic.003G443400.2.v3.1	Zm00001d041962_T001	NA
Sobic.009G215100.1.v3.1	NA	Zm00001d009416_T001
Sobic.010G023700.1.v3.1	Zm00001d045451_T001	NA
Sobic.004G328800.1.v3.1	NA	Zm00001d052042_T001
Sobic.007G006800.3.v3.1	Zm00001d034989_T001	NA
Sobic.003G163100.1.v3.1	Zm00001d040829_T002	NA
Sobic.002G282100.1.v3.1	NA	Zm00001d006254_T001
Sobic.004G115600.1.v3.1	Zm00001d016082_T001	NA
Sobic.007G125100.1.v3.1	NA	Zm00001d050302_T001
Sobic.001G256400.3.v3.1	NA	Zm00001d014222_T001
Sobic.003G246900.1.v3.1	Zm00001d043968_T001	Zm00001d011515_T001
Sobic.001G146000.1.v3.1	Zm00001d033457_T001	Zm00001d013612_T005
Sobic.002G338250.1.v3.1	Zm00001d021772_T001	NA
Sobic.001G059800.1.v3.1	Zm00001d034413_T011	NA
Sobic.001G326100.1.v3.1	NA	Zm00001d048575_T005
Sobic.010G167500.1.v3.1	Zm00001d046236_T001	Zm00001d036972_T001
Sobic.001G196400.1.v3.1	Zm00001d032469_T001	NA
Sobic.004G277800.2.v3.1	Zm00001d017650_T001	NA
Sobic.003G375200.1.v3.1	Zm00001d042639_T002	Zm00001d012234_T001
Sobic.005G076600.1.v3.1	Zm00001d049107_T001	NA
Sobic.003G156500.1.v3.1	Zm00001d040768_T001	NA
Sobic.006G143000.1.v3.1	Zm00001d003020_T001	NA
Sobic.006G181800.2.v3.1	NA	Zm00001d026103_T006
Sobic.007G158200.1.v3.1	Zm00001d031808_T002	NA
Sobic.002G296100.1.v3.1	Zm00001d021376_T001	NA
Sobic.001G121100.1.v3.1	Zm00001d033675_T001	NA
Sobic.009G005500.1.v3.1	Zm00001d035731_T001	NA
Sobic.001G514700.1.v3.1	Zm00001d027537_T001	NA
Sobic.007G069400.1.v3.1	Zm00001d024248_T001	NA
Sobic.001G015600.1.v3.1	Zm00001d034822_T001	NA
Sobic.004G145600.1.v3.1	Zm00001d016490_T001	NA
Sobic.010G251600.1.v3.1	Zm00001d014679_T001	Zm00001d036464_T001
Sobic.001G244700.1.v3.1	Zm00001d032934_T001	NA
Sobic.010G028600.1.v3.1	Zm00001d045418_T001	Zm00001d036097_T001
Sobic.009G257400.1.v3.1	NA	Zm00001d009759_T001
Sobic.001G023700.1.v3.1	Zm00001d034753_T001	NA
Sobic.009G212800.1.v3.1	Zm00001d038843_T001	Zm00001d011133_T001
Sobic.007G195701.1.v3.1	NA	Zm00001d049807_T001
Sobic.003G089000.1.v3.1	Zm00001d040036_T002	NA
Sobic.003G255800.1.v3.1	Zm00001d043871_T001	NA
Sobic.006G203800.2.v3.1	Zm00001d002427_T001	Zm00001d026242_T001
Sobic.010G267300.1.v3.1	Zm00001d014791_T001	NA
Sobic.002G405100.2.v3.1	NA	Zm00001d007092_T001
Sobic.006G083900.1.v3.1	Zm00001d003648_T002	NA
Sobic.002G273900.1.v3.1	Zm00001d021282_T001	Zm00001d006204_T001
Sobic.010G027300.1.v3.1	Zm00001d045427_T001	Zm00001d036088_T001
Sobic.001G024500.2.v3.1	Zm00001d034745_T001	Zm00001d012899_T001
Sobic.003G118400.1.v3.1	Zm00001d040309_T001	NA
Sobic.004G291400.2.v3.1	Zm00001d017512_T003	NA
Sobic.006G236500.1.v3.1	NA	Zm00001d026425_T003
Sobic.008G184600.1.v3.1	Zm00001d031180_T001	NA
Sobic.003G212700.1.v3.1	Zm00001d044419_T001	NA
Sobic.004G266300.1.v3.1	NA	Zm00001d051576_T001
Sobic.003G314700.1.v3.1	Zm00001d043288_T001	Zm00001d012634_T001
Sobic.001G052900.1.v3.1	Zm00001d034491_T001	Zm00001d013061_T001
Sobic.005G200800.1.v3.1	Zm00001d048734_T001	Zm00001d007661_T001
Sobic.002G316900.1.v3.1	NA	Zm00001d006476_T004
Sobic.008G083500.1.v3.1	Zm00001d024049_T002	NA
Sobic.006G107500.1.v3.1	Zm00001d003412_T001	NA
Sobic.006G230400.1.v3.1	Zm00001d002163_T001	NA
Sobic.007G154500.1.v3.1	NA	Zm00001d050000_T001
Sobic.010G009100.1.v3.1	Zm00001d045553_T001	NA
Sobic.008G116100.1.v3.1	Zm00001d023892_T001	NA
Sobic.002G260400.1.v3.1	Zm00001d021085_T002	NA
Sobic.006G280100.1.v3.1	Zm00001d002938_T001	NA
Sobic.004G226500.1.v3.1	NA	Zm00001d051227_T001
Sobic.004G278600.1.v3.1	NA	Zm00001d051499_T001
Sobic.006G111800.1.v3.1	Zm00001d003372_T001	NA
Sobic.001G141700.1.v3.1	Zm00001d033420_T001	NA
Sobic.001G288601.1.v3.1	Zm00001d030038_T001	NA
Sobic.009G238600.1.v3.1	NA	Zm00001d009626_T001
Sobic.004G184500.1.v3.1	NA	Zm00001d050827_T001
Sobic.001G321900.1.v3.1	Zm00001d029664_T001	Zm00001d048564_T003
Sobic.007G183300.1.v3.1	Zm00001d031712_T002	NA
Sobic.005G080200.2.v3.1	Zm00001d049127_T001	NA
Sobic.005G199300.1.v3.1	NA	Zm00001d007657_T001
Sobic.004G228100.1.v3.1	Zm00001d017378_T001	NA
Sobic.002G167100.1.v3.1	NA	Zm00001d005587_T002
Sobic.001G429400.3.v3.1	Zm00001d028513_T001	Zm00001d047876_T001
Sobic.001G106500.1.v3.1	Zm00001d033857_T001	NA
Sobic.004G236500.1.v3.1	Zm00001d018058_T001	Zm00001d052252_T001
Sobic.010G189300.1.v3.1	Zm00001d046786_T001	NA
Sobic.006G090000.1.v3.1	NA	Zm00001d025469_T001
Sobic.003G329800.2.v3.1	Zm00001d043149_T001	Zm00001d012550_T001
Sobic.004G265200.1.v3.1	Zm00001d017799_T001	NA
Sobic.003G315166.1.v3.1	Zm00001d043286_T001	NA
Sobic.009G156300.1.v3.1	NA	Zm00001d010067_T001
Sobic.003G289500.1.v3.1	Zm00001d043556_T001	NA
Sobic.010G268100.1.v3.1	NA	Zm00001d036396_T002
Sobic.007G200900.1.v3.1	Zm00001d031540_T001	NA
Sobic.002G083600.1.v3.1	Zm00001d019230_T003	NA
Sobic.007G013300.1.v3.1	Zm00001d035050_T002	Zm00001d049698_T001
Sobic.003G331900.1.v3.1	NA	Zm00001d012543_T001
Sobic.001G215300.1.v3.1	NA	Zm00001d013992_T001
Sobic.001G312900.1.v3.1	Zm00001d029762_T004	NA
Sobic.001G121600.1.v3.1	Zm00001d033673_T001	Zm00001d013467_T001
Sobic.008G097401.1.v3.1	Zm00001d023650_T001	NA
Sobic.006G200300.1.v3.1	NA	Zm00001d026207_T001
Sobic.004G089000.1.v3.1	Zm00001d016397_T002	NA
Sobic.003G149100.1.v3.1	Zm00001d040659_T001	NA
Sobic.001G393000.1.v3.1	Zm00001d028917_T001	NA
Sobic.006G151100.1.v3.1	Zm00001d002993_T001	NA
Sobic.001G122000.1.v3.1	Zm00001d033669_T001	Zm00001d013470_T003
Sobic.008G086200.1.v3.1	NA	Zm00001d041136_T001
Sobic.007G051000.1.v3.1	NA	Zm00001d049507_T001
Sobic.007G137800.3.v3.1	Zm00001d032185_T001	NA
Sobic.009G125300.1.v3.1	NA	Zm00001d010463_T001
Sobic.001G532300.1.v3.1	NA	Zm00001d048503_T001
Sobic.010G039000.1.v3.1	Zm00001d045351_T001	NA
Sobic.006G045500.2.v3.1	Zm00001d003993_T001	Zm00001d025218_T001
Sobic.003G300600.1.v3.1	NA	Zm00001d012717_T002
Sobic.009G187300.1.v3.1	Zm00001d038607_T001	NA
Sobic.003G237900.1.v3.1	Zm00001d044056_T008	Zm00001d011473_T001
Sobic.001G141600.1.v3.1	Zm00001d033419_T001	Zm00001d013571_T001
Sobic.010G254200.1.v3.1	Zm00001d014698_T001	NA
Sobic.003G401800.1.v3.1	Zm00001d042366_T001	NA
Sobic.008G164900.1.v3.1	Zm00001d031047_T001	NA
Sobic.001G199200.1.v3.1	Zm00001d032502_T001	Zm00001d013895_T001
Sobic.003G360800.1.v3.1	Zm00001d042812_T001	Zm00001d012325_T001
Sobic.006G130200.1.v3.1	NA	Zm00001d025746_T001
Sobic.001G222600.1.v3.1	Zm00001d032736_T001	NA
Sobic.005G060100.1.v3.1	NA	Zm00001d004775_T004
Sobic.003G432300.1.v3.1	Zm00001d042045_T001	NA
Sobic.009G171600.1.v3.1	Zm00001d038451_T001	NA
Sobic.001G113200.1.v3.1	Zm00001d033786_T002	Zm00001d013412_T002
Sobic.001G212451.1.v3.1	Zm00001d032643_T001	NA
Sobic.007G195400.1.v3.1	Zm00001d031593_T001	NA
Sobic.004G213000.1.v3.1	Zm00001d017197_T006	Zm00001d051067_T003
Sobic.004G272600.1.v3.1	Zm00001d017706_T002	Zm00001d051532_T002
Sobic.008G046400.1.v3.1	NA	Zm00001d041922_T001
Sobic.001G291100.1.v3.1	Zm00001d030014_T001	Zm00001d047059_T002
Sobic.003G260900.1.v3.1	Zm00001d043827_T001	NA
Sobic.002G076500.1.v3.1	Zm00001d019169_T004	Zm00001d005240_T001
Sobic.002G280200.1.v3.1	Zm00001d022618_T001	NA
Sobic.006G170900.1.v3.1	Zm00001d002742_T001	NA
Sobic.001G199400.1.v3.1	Zm00001d032504_T001	NA
Sobic.001G443800.1.v3.1	NA	Zm00001d047981_T001
Sobic.001G469100.1.v3.1	Zm00001d028139_T001	NA
Sobic.010G194700.1.v3.1	Zm00001d046719_T001	Zm00001d036790_T002
Sobic.002G367800.1.v3.1	NA	Zm00001d006822_T001
Sobic.009G212900.1.v3.1	Zm00001d038845_T001	NA
Sobic.001G148101.1.v3.1	Zm00001d033472_T001	Zm00001d013631_T001
Sobic.003G394900.1.v3.1	Zm00001d042447_T001	Zm00001d012119_T001
Sobic.001G367800.2.v3.1	NA	Zm00001d047461_T001
Sobic.001G008200.1.v3.1	Zm00001d034879_T001	NA
Sobic.010G160700.1.v3.1	Zm00001d046170_T001	NA
Sobic.006G087900.1.v3.1	Zm00001d003614_T001	NA
Sobic.003G127100.2.v3.1	Zm00001d040399_T001	Zm00001d008266_T001
Sobic.003G118600.1.v3.1	Zm00001d040310_T001	NA
Sobic.008G044000.1.v3.1	Zm00001d023479_T001	NA
Sobic.007G097100.1.v3.1	NA	Zm00001d050178_T001
Sobic.003G349600.1.v3.1	Zm00001d042934_T001	Zm00001d012430_T001
Sobic.001G085500.1.v3.1	NA	Zm00001d013253_T001
Sobic.001G338700.1.v3.1	Zm00001d029505_T001	NA
Sobic.007G213700.1.v3.1	Zm00001d031402_T001	NA
Sobic.009G000900.1.v3.1	Zm00001d035767_T001	NA
Sobic.001G518200.2.v3.1	Zm00001d027505_T001	NA
Sobic.007G149200.1.v3.1	Zm00001d032072_T001	NA
Sobic.002G087500.1.v3.1	NA	Zm00001d005454_T001
Sobic.009G167300.1.v3.1	Zm00001d038407_T001	NA
Sobic.001G097900.1.v3.1	Zm00001d033930_T001	NA
Sobic.002G370000.1.v3.1	Zm00001d022101_T001	NA
Sobic.006G126700.1.v3.1	Zm00001d003249_T001	Zm00001d025721_T001
Sobic.010G207500.1.v3.1	Zm00001d046568_T001	NA
Sobic.004G032800.3.v3.1	NA	Zm00001d053997_T006
Sobic.003G427000.1.v3.1	NA	Zm00001d011872_T002
Sobic.002G081600.1.v3.1	Zm00001d019219_T001	Zm00001d005200_T001
Sobic.001G124800.2.v3.1	Zm00001d033634_T001	NA
Sobic.004G302700.1.v3.1	Zm00001d017391_T002	NA
Sobic.010G258000.1.v3.1	Zm00001d014732_T002	Zm00001d036442_T001
Sobic.003G305601.1.v3.1	Zm00001d043361_T001	NA
Sobic.006G262900.1.v3.1	Zm00001d001870_T001	NA
Sobic.010G254100.1.v3.1	Zm00001d014697_T002	Zm00001d036459_T005
Sobic.006G012500.1.v3.1	Zm00001d004466_T006	NA
Sobic.001G160100.1.v3.1	Zm00001d033280_T001	NA
Sobic.010G043100.1.v3.1	Zm00001d045311_T003	NA
Sobic.009G167000.1.v3.1	Zm00001d038403_T001	Zm00001d010565_T001
Sobic.004G099100.1.v3.1	Zm00001d016271_T001	NA
Sobic.003G426000.1.v3.1	Zm00001d042095_T001	NA
Sobic.005G111600.2.v3.1	Zm00001d049224_T001	Zm00001d004650_T001
Sobic.001G463100.1.v3.1	Zm00001d028055_T001	Zm00001d048134_T001
Sobic.005G156800.1.v3.1	NA	Zm00001d007486_T001
Sobic.004G031800.1.v3.1	Zm00001d015174_T001	Zm00001d053994_T008
Sobic.002G155500.1.v3.1	Zm00001d019981_T001	Zm00001d005532_T003
Sobic.002G239200.2.v3.1	Zm00001d020861_T001	Zm00001d005978_T001
Sobic.003G010900.1.v3.1	NA	Zm00001d008984_T001
Sobic.006G104600.1.v3.1	Zm00001d003438_T001	Zm00001d025581_T001
Sobic.004G160200.1.v3.1	Zm00001d016634_T003	NA
Sobic.004G111800.2.v3.1	NA	Zm00001d053415_T001
Sobic.003G063500.1.v3.1	Zm00001d039782_T001	NA
Sobic.006G021000.1.v3.1	Zm00001d004387_T002	NA
Sobic.001G051600.1.v3.1	Zm00001d034501_T001	NA
Sobic.001G285100.1.v3.1	Zm00001d030095_T001	Zm00001d014418_T001
Sobic.006G185700.2.v3.1	Zm00001d002611_T002	Zm00001d026069_T001
Sobic.009G233100.1.v3.1	Zm00001d039019_T001	Zm00001d009573_T001
Sobic.009G182800.2.v3.1	Zm00001d038574_T001	Zm00001d010667_T002
Sobic.009G156900.1.v3.1	Zm00001d038274_T002	Zm00001d010075_T001
Sobic.001G070800.1.v3.1	Zm00001d034279_T001	NA
Sobic.007G138300.1.v3.1	Zm00001d032183_T002	NA
Sobic.002G006300.1.v3.1	Zm00001d018636_T002	NA
Sobic.003G374200.1.v3.1	Zm00001d042653_T001	Zm00001d012242_T001
Sobic.001G476500.1.v3.1	Zm00001d027987_T001	Zm00001d048229_T001
Sobic.004G335000.1.v3.1	Zm00001d018409_T001	NA
Sobic.003G281200.1.v3.1	Zm00001d043600_T001	NA
Sobic.001G078900.1.v3.1	NA	Zm00001d013202_T001
Sobic.010G042600.1.v3.1	Zm00001d045316_T001	Zm00001d036222_T002
Sobic.005G162900.2.v3.1	Zm00001d052947_T001	NA
Sobic.001G441000.1.v3.1	Zm00001d028375_T001	NA
Sobic.003G325800.1.v3.1	Zm00001d043191_T002	Zm00001d012575_T001
Sobic.002G058500.1.v3.1	Zm00001d019040_T001	NA
Sobic.001G486800.1.v3.1	Zm00001d027870_T001	Zm00001d048297_T001
Sobic.009G173400.1.v3.1	Zm00001d038473_T001	NA
Sobic.004G320800.2.v3.1	Zm00001d018297_T001	Zm00001d052093_T001
Sobic.003G230600.1.v3.1	Zm00001d044127_T003	NA
Sobic.008G096700.1.v3.1	Zm00001d023654_T001	NA
Sobic.003G044800.1.v3.1	NA	Zm00001d008750_T001
Sobic.004G057100.1.v3.1	Zm00001d015389_T002	NA
Sobic.004G065100.1.v3.1	Zm00001d015499_T001	NA
Sobic.001G064500.1.v3.1	Zm00001d034368_T001	Zm00001d013111_T001
Sobic.003G189100.2.v3.1	NA	Zm00001d011164_T001
Sobic.004G053000.1.v3.1	Zm00001d015345_T001	Zm00001d053816_T012
Sobic.007G030501.1.v3.1	NA	Zm00001d049616_T001
Sobic.003G219800.1.v3.1	Zm00001d044475_T001	Zm00001d011349_T001
Sobic.004G067200.1.v3.1	Zm00001d015550_T001	Zm00001d053750_T001
Sobic.003G284300.1.v3.1	Zm00001d043573_T001	Zm00001d011758_T001
Sobic.001G161100.1.v3.1	Zm00001d033288_T001	NA
Sobic.001G009900.1.v3.1	Zm00001d034866_T001	NA
Sobic.005G205000.1.v3.1	Zm00001d048695_T001	NA
Sobic.001G219300.1.v3.1	Zm00001d032695_T001	Zm00001d014030_T001
Sobic.007G065300.1.v3.1	NA	Zm00001d049443_T007
Sobic.010G206200.1.v3.1	Zm00001d046583_T001	NA
Sobic.007G000800.1.v3.1	NA	Zm00001d052747_T001
Sobic.007G183400.1.v3.1	Zm00001d031711_T001	NA
Sobic.010G054300.2.v3.1	Zm00001d045193_T001	NA
Sobic.006G273000.1.v3.1	Zm00001d001784_T002	Zm00001d026652_T001
Sobic.003G050600.2.v3.1	NA	Zm00001d008726_T001
Sobic.002G301000.1.v3.1	NA	Zm00001d006368_T001
Sobic.008G046700.3.v3.1	NA	Zm00001d041919_T001
Sobic.004G259300.1.v3.1	Zm00001d017853_T001	NA
Sobic.004G325000.1.v3.1	Zm00001d018335_T001	NA
Sobic.006G142000.1.v3.1	NA	Zm00001d025823_T001
Sobic.010G055000.1.v3.1	Zm00001d045191_T001	NA
Sobic.003G043900.1.v3.1	Zm00001d039617_T006	NA
Sobic.009G234400.1.v3.1	Zm00001d039038_T001	NA
Sobic.010G088100.1.v3.1	Zm00001d044868_T001	NA
Sobic.010G000600.1.v3.1	Zm00001d045621_T001	NA
Sobic.010G073300.2.v3.1	NA	Zm00001d037107_T001
Sobic.004G241500.1.v3.1	Zm00001d018006_T003	NA
Sobic.001G090300.1.v3.1	NA	Zm00001d013274_T004
Sobic.002G281700.1.v3.1	Zm00001d022600_T001	NA
Sobic.010G095500.1.v3.1	NA	Zm00001d037243_T001
Sobic.008G020800.1.v3.1	Zm00001d023290_T001	NA
Sobic.007G181400.3.v3.1	Zm00001d031729_T001	NA
Sobic.005G201000.1.v3.1	Zm00001d048732_T001	NA
