Anchor	Maize1	Maize2
LOC_Os05g38040.1.MSUv7.0	Zm00008a025922_T01.v1.1	Zm00008a031157_T01.v1.1
LOC_Os10g35570.1.MSUv7.0	Zm00008a004068_T01.v1.1	NA
LOC_Os12g41190.1.MSUv7.0	Zm00008a002896_T01.v1.1	NA
LOC_Os01g66300.1.MSUv7.0	Zm00008a013108_T01.v1.1	NA
LOC_Os01g08950.1.MSUv7.0	Zm00008a010894_T01.v1.1	NA
LOC_Os09g29750.1.MSUv7.0	NA	Zm00008a009075_T01.v1.1
LOC_Os09g38690.1.MSUv7.0	NA	Zm00008a009362_T01.v1.1
LOC_Os08g06470.1.MSUv7.0	Zm00008a037245_T01.v1.1	NA
LOC_Os01g13730.1.MSUv7.0	Zm00008a010624_T01.v1.1	NA
LOC_Os10g42299.3.MSUv7.0	Zm00008a002161_T01.v1.1	NA
LOC_Os12g41230.1.MSUv7.0	Zm00008a002901_T01.v1.1	Zm00008a012225_T01.v1.1
LOC_Os06g37660.1.MSUv7.0	Zm00008a034486_T01.v1.1	NA
LOC_Os02g09180.1.MSUv7.0	Zm00008a021159_T01.v1.1	NA
LOC_Os07g03120.1.MSUv7.0	NA	Zm00008a010571_T01.v1.1
LOC_Os02g46360.1.MSUv7.0	NA	Zm00008a016984_T01.v1.1
LOC_Os04g53350.1.MSUv7.0	Zm00008a006243_T01.v1.1	Zm00008a037045_T01.v1.1,Zm00008a038634_T01.v1.1
LOC_Os03g43970.1.MSUv7.0	Zm00008a004597_T01.v1.1	NA
LOC_Os01g11210.1.MSUv7.0	Zm00008a010747_T01.v1.1	NA
LOC_Os07g19444.1.MSUv7.0	Zm00008a027272_T01.v1.1	NA
LOC_Os05g01280.1.MSUv7.0	Zm00008a023989_T01.v1.1	NA
LOC_Os02g48380.1.MSUv7.0	Zm00008a022814_T01.v1.1	Zm00008a017111_T01.v1.1
LOC_Os05g35500.1.MSUv7.0	Zm00008a025913_T01.v1.1	Zm00008a031253_T01.v1.1
LOC_Os11g32110.1.MSUv7.0	Zm00008a015387_T01.v1.1	NA
LOC_Os06g06080.1.MSUv7.0	Zm00008a033696_T01.v1.1	NA
LOC_Os04g59624.2.MSUv7.0	Zm00008a006801_T01.v1.1	NA
LOC_Os04g42980.1.MSUv7.0	NA	Zm00008a038223_T01.v1.1
LOC_Os02g55910.1.MSUv7.0	Zm00008a023274_T01.v1.1	NA
LOC_Os02g44704.1.MSUv7.0	NA	Zm00008a016919_T01.v1.1
LOC_Os03g44810.1.MSUv7.0	Zm00008a004809_T01.v1.1	NA
LOC_Os03g13040.1.MSUv7.0	Zm00008a000829_T01.v1.1	NA
LOC_Os07g32400.1.MSUv7.0	Zm00008a028928_T01.v1.1	NA
LOC_Os06g47330.1.MSUv7.0	Zm00008a020385_T01.v1.1	NA
LOC_Os04g45460.1.MSUv7.0	Zm00008a006679_T01.v1.1	NA
LOC_Os12g42910.1.MSUv7.0	Zm00008a003002_T01.v1.1	NA
LOC_Os02g30060.1.MSUv7.0	Zm00008a021828_T01.v1.1	NA
LOC_Os06g36740.1.MSUv7.0	Zm00008a034272_T01.v1.1	NA
LOC_Os04g46740.1.MSUv7.0	Zm00008a006597_T01.v1.1	NA
LOC_Os07g42180.1.MSUv7.0	Zm00008a029348_T01.v1.1	Zm00008a009766_T01.v1.1
LOC_Os03g40070.1.MSUv7.0	Zm00008a004533_T01.v1.1	NA
LOC_Os08g35630.1.MSUv7.0	Zm00008a003656_T01.v1.1	NA
LOC_Os02g54140.1.MSUv7.0	Zm00008a023192_T01.v1.1	NA
LOC_Os05g05490.1.MSUv7.0	Zm00008a037490_T01.v1.1	NA
LOC_Os03g43684.1.MSUv7.0	Zm00008a004624_T01.v1.1	NA
LOC_Os04g43150.2.MSUv7.0	Zm00008a006879_T01.v1.1	NA
LOC_Os07g44020.1.MSUv7.0	Zm00008a029453_T01.v1.1	NA
LOC_Os01g70560.1.MSUv7.0	NA	Zm00008a032562_T01.v1.1
LOC_Os04g39700.1.MSUv7.0	NA	Zm00008a038103_T01.v1.1
LOC_Os01g65670.1.MSUv7.0	Zm00008a013152_T01.v1.1	Zm00008a032783_T01.v1.1
LOC_Os03g11890.1.MSUv7.0	NA	Zm00008a035823_T01.v1.1
LOC_Os03g13400.1.MSUv7.0	Zm00008a000881_T01.v1.1	Zm00008a035738_T01.v1.1
LOC_Os06g05190.1.MSUv7.0	Zm00008a033752_T01.v1.1	NA
LOC_Os06g06280.2.MSUv7.0	NA	Zm00008a024299_T01.v1.1
LOC_Os03g18600.1.MSUv7.0	Zm00008a001223_T01.v1.1	Zm00008a035508_T01.v1.1
LOC_Os10g33820.1.MSUv7.0	Zm00008a004169_T01.v1.1	Zm00008a020027_T01.v1.1
LOC_Os01g45510.1.MSUv7.0	Zm00008a014315_T01.v1.1	Zm00008a032169_T01.v1.1
LOC_Os02g30140.1.MSUv7.0	NA	Zm00008a016382_T01.v1.1
LOC_Os06g50900.1.MSUv7.0	Zm00008a020615_T01.v1.1	Zm00008a024409_T01.v1.1
LOC_Os09g32964.1.MSUv7.0	NA	Zm00008a009182_T01.v1.1
LOC_Os06g12220.1.MSUv7.0	Zm00008a033341_T01.v1.1	Zm00008a025036_T01.v1.1
LOC_Os04g54410.1.MSUv7.0	Zm00008a006190_T01.v1.1	Zm00008a038680_T01.v1.1
LOC_Os01g07500.1.MSUv7.0	Zm00008a010988_T01.v1.1	Zm00008a030152_T01.v1.1
LOC_Os06g48065.1.MSUv7.0	Zm00008a020444_T01.v1.1	NA
LOC_Os04g56980.1.MSUv7.0	Zm00008a006022_T01.v1.1	Zm00008a038791_T01.v1.1
LOC_Os02g39970.1.MSUv7.0	Zm00008a022308_T01.v1.1	NA
LOC_Os08g43654.1.MSUv7.0	NA	Zm00008a018329_T01.v1.1
LOC_Os02g17380.1.MSUv7.0	Zm00008a021432_T01.v1.1	NA
LOC_Os12g37630.1.MSUv7.0	Zm00008a002633_T01.v1.1	NA
LOC_Os10g35670.1.MSUv7.0	Zm00008a004064_T01.v1.1	NA
LOC_Os06g08130.1.MSUv7.0	Zm00008a033569_T01.v1.1	NA
LOC_Os05g50120.1.MSUv7.0	Zm00008a026518_T01.v1.1	NA
LOC_Os05g47930.3.MSUv7.0	Zm00008a026375_T01.v1.1	NA
LOC_Os04g46830.1.MSUv7.0	Zm00008a006594_T01.v1.1	Zm00008a038485_T01.v1.1
LOC_Os03g48610.1.MSUv7.0	Zm00008a004871_T01.v1.1	NA
LOC_Os05g32960.1.MSUv7.0	Zm00008a025745_T01.v1.1	NA
LOC_Os07g02090.1.MSUv7.0	Zm00008a026670_T01.v1.1	NA
LOC_Os05g49300.1.MSUv7.0	Zm00008a026480_T01.v1.1	NA
LOC_Os01g72300.1.MSUv7.0	Zm00008a012718_T01.v1.1	Zm00008a032492_T01.v1.1
LOC_Os03g22180.1.MSUv7.0	NA	Zm00008a035358_T01.v1.1
LOC_Os01g18530.1.MSUv7.0	Zm00008a011637_T01.v1.1	NA
LOC_Os02g56740.1.MSUv7.0	Zm00008a023315_T01.v1.1	NA
LOC_Os11g37100.1.MSUv7.0	Zm00008a018096_T01.v1.1	NA
LOC_Os12g41640.1.MSUv7.0	NA	Zm00008a012243_T01.v1.1
LOC_Os01g37850.1.MSUv7.0	NA	Zm00008a031950_T01.v1.1
LOC_Os03g58500.1.MSUv7.0	Zm00008a005496_T01.v1.1	NA
LOC_Os05g37460.1.MSUv7.0	NA	Zm00008a031162_T01.v1.1
LOC_Os03g57760.1.MSUv7.0	Zm00008a005446_T01.v1.1	NA
LOC_Os01g51430.1.MSUv7.0	NA	Zm00008a032362_T01.v1.1
LOC_Os06g09320.1.MSUv7.0	Zm00008a033493_T01.v1.1	NA
LOC_Os02g47020.1.MSUv7.0	Zm00008a022714_T01.v1.1	Zm00008a017034_T01.v1.1
LOC_Os02g42406.1.MSUv7.0	Zm00008a022417_T01.v1.1	NA
LOC_Os11g32880.1.MSUv7.0	NA	Zm00008a010148_T01.v1.1
LOC_Os11g13810.1.MSUv7.0	Zm00008a015148_T01.v1.1	NA
LOC_Os09g26820.1.MSUv7.0	Zm00008a028173_T01.v1.1	Zm00008a008963_T01.v1.1
LOC_Os05g01270.1.MSUv7.0	Zm00008a023990_T01.v1.1	Zm00008a031901_T01.v1.1
LOC_Os02g56560.1.MSUv7.0	Zm00008a023305_T01.v1.1	Zm00008a017383_T01.v1.1
LOC_Os02g43340.1.MSUv7.0	NA	Zm00008a016857_T01.v1.1
LOC_Os11g04160.1.MSUv7.0	Zm00008a017750_T01.v1.1	NA
LOC_Os03g55420.1.MSUv7.0	Zm00008a005278_T01.v1.1	Zm00008a019349_T01.v1.1
LOC_Os03g06940.1.MSUv7.0	Zm00008a000438_T01.v1.1	Zm00008a036135_T01.v1.1
LOC_Os07g29320.1.MSUv7.0	NA	Zm00008a009385_T01.v1.1
LOC_Os05g49220.2.MSUv7.0	NA	Zm00008a030801_T01.v1.1
LOC_Os03g10320.1.MSUv7.0	Zm00008a000682_T01.v1.1	Zm00008a035908_T01.v1.1
LOC_Os01g49210.1.MSUv7.0	Zm00008a014119_T01.v1.1	NA
LOC_Os04g52500.1.MSUv7.0	Zm00008a006289_T01.v1.1	NA
LOC_Os07g15490.1.MSUv7.0	Zm00008a027195_T01.v1.1	NA
LOC_Os01g64860.1.MSUv7.0	NA	Zm00008a032818_T01.v1.1
LOC_Os06g33520.1.MSUv7.0	Zm00008a034369_T01.v1.1	NA
LOC_Os08g44770.1.MSUv7.0	Zm00008a003546_T01.v1.1	NA
LOC_Os08g04450.1.MSUv7.0	Zm00008a037357_T01.v1.1	NA
LOC_Os02g14770.1.MSUv7.0	Zm00008a021560_T01.v1.1	Zm00008a018480_T01.v1.1
LOC_Os06g11800.1.MSUv7.0	NA	Zm00008a025024_T01.v1.1
LOC_Os06g43690.1.MSUv7.0	Zm00008a034644_T01.v1.1	NA
LOC_Os02g12300.1.MSUv7.0	NA	Zm00008a018557_T01.v1.1
LOC_Os02g49050.1.MSUv7.0	Zm00008a022848_T01.v1.1	Zm00008a017139_T01.v1.1
LOC_Os01g12650.1.MSUv7.0	Zm00008a010679_T01.v1.1	Zm00008a030359_T01.v1.1
LOC_Os12g32380.1.MSUv7.0	NA	Zm00008a012454_T01.v1.1
LOC_Os01g60050.1.MSUv7.0	Zm00008a013515_T01.v1.1	Zm00008a033034_T01.v1.1
LOC_Os09g26300.1.MSUv7.0	Zm00008a028141_T01.v1.1	Zm00008a008940_T01.v1.1
LOC_Os06g50930.1.MSUv7.0	Zm00008a020616_T01.v1.1	NA
LOC_Os01g59320.1.MSUv7.0	Zm00008a013562_T01.v1.1	NA
LOC_Os01g49830.1.MSUv7.0	Zm00008a014085_T01.v1.1	Zm00008a032313_T01.v1.1
LOC_Os09g38310.1.MSUv7.0	Zm00008a028763_T01.v1.1	NA
LOC_Os08g40130.1.MSUv7.0	Zm00008a003252_T01.v1.1	NA
LOC_Os01g64620.1.MSUv7.0	Zm00008a013231_T01.v1.1	NA
LOC_Os08g39980.1.MSUv7.0	Zm00008a003238_T01.v1.1	NA
LOC_Os08g01660.1.MSUv7.0	Zm00008a023460_T01.v1.1	Zm00008a015697_T01.v1.1
LOC_Os06g51320.1.MSUv7.0	Zm00008a020661_T01.v1.1	NA
LOC_Os03g06570.1.MSUv7.0	NA	Zm00008a036132_T01.v1.1
LOC_Os03g20470.1.MSUv7.0	Zm00008a001365_T01.v1.1	Zm00008a035413_T01.v1.1
LOC_Os06g14530.1.MSUv7.0	NA	Zm00008a025133_T01.v1.1
LOC_Os01g25386.1.MSUv7.0	NA	Zm00008a030550_T01.v1.1
LOC_Os03g49580.1.MSUv7.0	NA	Zm00008a019578_T01.v1.1
LOC_Os02g03010.1.MSUv7.0	NA	Zm00008a018815_T01.v1.1
LOC_Os10g32550.1.MSUv7.0	Zm00008a004244_T01.v1.1	Zm00008a020069_T01.v1.1
LOC_Os07g42600.1.MSUv7.0	Zm00008a029369_T01.v1.1	Zm00008a009782_T01.v1.1
LOC_Os03g58430.1.MSUv7.0	Zm00008a005493_T01.v1.1	Zm00008a019207_T01.v1.1
LOC_Os01g14950.1.MSUv7.0	Zm00008a011423_T01.v1.1	Zm00008a029901_T01.v1.1
LOC_Os02g02580.1.MSUv7.0	Zm00008a020764_T01.v1.1	NA
LOC_Os08g14330.1.MSUv7.0	Zm00008a037166_T01.v1.1	Zm00008a016076_T01.v1.1
LOC_Os03g19480.1.MSUv7.0	Zm00008a001292_T01.v1.1	Zm00008a035450_T01.v1.1
LOC_Os05g29790.1.MSUv7.0	NA	Zm00008a031029_T01.v1.1
LOC_Os09g15800.1.MSUv7.0	Zm00008a027746_T01.v1.1	NA
LOC_Os10g26620.1.MSUv7.0	Zm00008a004407_T01.v1.1	Zm00008a020158_T01.v1.1
LOC_Os01g12020.1.MSUv7.0	NA	Zm00008a030334_T01.v1.1
LOC_Os04g47059.1.MSUv7.0	Zm00008a006575_T01.v1.1	Zm00008a038470_T01.v1.1
LOC_Os08g42410.1.MSUv7.0	Zm00008a003388_T01.v1.1	NA
LOC_Os03g03360.1.MSUv7.0	Zm00008a000172_T01.v1.1	NA
LOC_Os06g48500.1.MSUv7.0	NA	Zm00008a024489_T01.v1.1
LOC_Os06g49870.1.MSUv7.0	Zm00008a020568_T01.v1.1	NA
LOC_Os08g06230.1.MSUv7.0	Zm00008a037262_T01.v1.1	NA
LOC_Os02g54980.1.MSUv7.0	Zm00008a023230_T01.v1.1	NA
LOC_Os09g34160.1.MSUv7.0	Zm00008a028587_T01.v1.1	NA
LOC_Os04g39410.1.MSUv7.0	NA	Zm00008a038081_T01.v1.1
LOC_Os05g50960.1.MSUv7.0	NA	Zm00008a030886_T01.v1.1
LOC_Os04g58200.1.MSUv7.0	Zm00008a005932_T01.v1.1	NA
LOC_Os05g48260.1.MSUv7.0	Zm00008a026395_T01.v1.1	NA
LOC_Os02g44000.1.MSUv7.0	NA	Zm00008a016884_T01.v1.1
LOC_Os09g37240.1.MSUv7.0	Zm00008a028822_T01.v1.1	NA
LOC_Os05g48700.1.MSUv7.0	Zm00008a026431_T01.v1.1	NA
LOC_Os01g54520.1.MSUv7.0	Zm00008a013827_T01.v1.1	NA
LOC_Os01g40330.1.MSUv7.0	Zm00008a014499_T01.v1.1	Zm00008a032006_T01.v1.1
LOC_Os07g27359.1.MSUv7.0	Zm00008a027403_T01.v1.1	NA
LOC_Os02g57190.1.MSUv7.0	Zm00008a023338_T01.v1.1	NA
LOC_Os10g36480.1.MSUv7.0	Zm00008a004014_T01.v1.1	NA
LOC_Os01g19840.1.MSUv7.0	Zm00008a011693_T01.v1.1	NA
LOC_Os01g61780.1.MSUv7.0	NA	Zm00008a032961_T01.v1.1
LOC_Os01g69900.1.MSUv7.0	Zm00008a012897_T01.v1.1	Zm00008a032611_T01.v1.1
LOC_Os11g31940.1.MSUv7.0	NA	Zm00008a010105_T01.v1.1
LOC_Os05g35480.1.MSUv7.0	Zm00008a025914_T01.v1.1	Zm00008a031254_T01.v1.1
LOC_Os11g08100.1.MSUv7.0	NA	Zm00008a008143_T01.v1.1
LOC_Os01g54100.1.MSUv7.0	NA	Zm00008a033229_T01.v1.1
LOC_Os09g33960.1.MSUv7.0	Zm00008a028569_T01.v1.1	NA
LOC_Os02g55590.1.MSUv7.0	Zm00008a023268_T01.v1.1	NA
LOC_Os01g67880.1.MSUv7.0	Zm00008a013008_T01.v1.1	NA
LOC_Os02g55630.1.MSUv7.0	Zm00008a023269_T01.v1.1	NA
LOC_Os09g26420.1.MSUv7.0	Zm00008a028157_T01.v1.1	Zm00008a008947_T01.v1.1
LOC_Os07g28790.1.MSUv7.0	Zm00008a028715_T01.v1.1	NA
LOC_Os08g32870.1.MSUv7.0	Zm00008a003820_T01.v1.1	Zm00008a016171_T01.v1.1
LOC_Os06g45410.1.MSUv7.0	Zm00008a034893_T01.v1.1	NA
LOC_Os02g51550.1.MSUv7.0	Zm00008a023018_T01.v1.1	Zm00008a017594_T01.v1.1
LOC_Os02g37590.1.MSUv7.0	Zm00008a022177_T01.v1.1	NA
LOC_Os01g51634.1.MSUv7.0	Zm00008a013996_T01.v1.1	Zm00008a032367_T01.v1.1
LOC_Os09g32944.1.MSUv7.0	Zm00008a028510_T01.v1.1	Zm00008a009178_T01.v1.1
LOC_Os10g35250.1.MSUv7.0	Zm00008a004083_T01.v1.1	Zm00008a019961_T01.v1.1
LOC_Os01g70080.1.MSUv7.0	NA	Zm00008a032591_T01.v1.1
LOC_Os07g43740.1.MSUv7.0	NA	Zm00008a009843_T01.v1.1
LOC_Os02g42220.1.MSUv7.0	Zm00008a022400_T01.v1.1	Zm00008a016769_T01.v1.1
LOC_Os01g42260.1.MSUv7.0	Zm00008a014600_T01.v1.1	Zm00008a032059_T01.v1.1
LOC_Os01g22954.1.MSUv7.0	Zm00008a011791_T01.v1.1	Zm00008a030507_T01.v1.1
LOC_Os09g38400.1.MSUv7.0	Zm00008a028752_T01.v1.1	Zm00008a009349_T01.v1.1
LOC_Os12g42400.1.MSUv7.0	Zm00008a002974_T01.v1.1,Zm00008a004574_T01.v1.1	NA
LOC_Os07g14100.1.MSUv7.0	Zm00008a027154_T01.v1.1	NA
LOC_Os03g15320.1.MSUv7.0	Zm00008a000992_T01.v1.1	NA
LOC_Os07g38240.1.MSUv7.0	Zm00008a029135_T01.v1.1	NA
LOC_Os07g24190.1.MSUv7.0	Zm00008a027343_T01.v1.1	NA
LOC_Os04g52560.1.MSUv7.0	NA	Zm00008a038605_T01.v1.1
LOC_Os04g32740.1.MSUv7.0	NA	Zm00008a037822_T01.v1.1
LOC_Os10g42820.1.MSUv7.0	Zm00008a002232_T01.v1.1	NA
LOC_Os02g15290.1.MSUv7.0	NA	Zm00008a018455_T01.v1.1
LOC_Os06g48170.1.MSUv7.0	Zm00008a020448_T01.v1.1	NA
LOC_Os05g33850.1.MSUv7.0	Zm00008a025782_T01.v1.1	Zm00008a031326_T01.v1.1
LOC_Os08g03600.1.MSUv7.0	NA	Zm00008a015611_T01.v1.1
LOC_Os07g18720.1.MSUv7.0	Zm00008a027252_T01.v1.1	NA
LOC_Os01g41900.1.MSUv7.0	Zm00008a014577_T01.v1.1	Zm00008a032050_T01.v1.1
LOC_Os06g43800.1.MSUv7.0	NA	Zm00008a024671_T01.v1.1
LOC_Os03g18840.1.MSUv7.0	Zm00008a001248_T01.v1.1	Zm00008a035499_T01.v1.1
LOC_Os03g02320.1.MSUv7.0	Zm00008a000090_T01.v1.1	NA
LOC_Os05g34220.1.MSUv7.0	NA	Zm00008a031309_T01.v1.1
LOC_Os05g32060.1.MSUv7.0	Zm00008a025714_T01.v1.1	NA
LOC_Os09g37280.1.MSUv7.0	Zm00008a028814_T01.v1.1	Zm00008a009304_T01.v1.1
LOC_Os07g43950.1.MSUv7.0	Zm00008a029445_T01.v1.1	NA
LOC_Os05g37130.2.MSUv7.0	NA	Zm00008a031210_T01.v1.1
LOC_Os02g30200.1.MSUv7.0	NA	Zm00008a016385_T01.v1.1
LOC_Os04g51190.3.MSUv7.0	Zm00008a006378_T01.v1.1	NA
LOC_Os10g41340.1.MSUv7.0	NA	Zm00008a034993_T01.v1.1
LOC_Os09g36710.1.MSUv7.0	Zm00008a029760_T01.v1.1	Zm00008a009276_T01.v1.1
LOC_Os02g56030.1.MSUv7.0	NA	Zm00008a017409_T01.v1.1
LOC_Os03g13840.1.MSUv7.0	NA	Zm00008a035715_T01.v1.1
LOC_Os03g11710.1.MSUv7.0	Zm00008a000775_T01.v1.1	NA
LOC_Os11g05660.1.MSUv7.0	Zm00008a017836_T01.v1.1	Zm00008a008287_T01.v1.1
LOC_Os07g42700.1.MSUv7.0	Zm00008a029376_T01.v1.1	NA
LOC_Os05g48800.1.MSUv7.0	Zm00008a026434_T01.v1.1	NA
LOC_Os01g70950.1.MSUv7.0	Zm00008a012805_T01.v1.1	NA
LOC_Os03g52690.1.MSUv7.0	Zm00008a005111_T01.v1.1	NA
LOC_Os03g07820.1.MSUv7.0	NA	Zm00008a036016_T01.v1.1
LOC_Os04g37680.1.MSUv7.0	NA	Zm00008a037996_T01.v1.1
LOC_Os01g67520.1.MSUv7.0	Zm00008a013028_T01.v1.1	NA
LOC_Os04g54430.1.MSUv7.0	Zm00008a006167_T01.v1.1	NA
LOC_Os03g63670.1.MSUv7.0	Zm00008a005828_T01.v1.1	NA
LOC_Os03g59680.1.MSUv7.0	Zm00008a005600_T01.v1.1	Zm00008a019147_T01.v1.1
LOC_Os01g66940.1.MSUv7.0	Zm00008a013073_T01.v1.1	Zm00008a032740_T01.v1.1
LOC_Os08g44540.1.MSUv7.0	Zm00008a003558_T01.v1.1	NA
LOC_Os09g34900.1.MSUv7.0	Zm00008a028595_T01.v1.1	NA
LOC_Os02g56610.1.MSUv7.0	Zm00008a023299_T01.v1.1	Zm00008a017392_T01.v1.1
LOC_Os01g11810.1.MSUv7.0	Zm00008a010718_T01.v1.1	NA
LOC_Os06g49480.1.MSUv7.0	Zm00008a020540_T01.v1.1	Zm00008a024454_T01.v1.1
LOC_Os03g18910.1.MSUv7.0	Zm00008a001258_T01.v1.1	NA
LOC_Os02g10480.1.MSUv7.0	Zm00008a021307_T01.v1.1	NA
LOC_Os03g10870.1.MSUv7.0	Zm00008a000639_T01.v1.1	NA
LOC_Os01g71200.1.MSUv7.0	NA	Zm00008a032540_T01.v1.1
LOC_Os03g52750.1.MSUv7.0	Zm00008a005114_T01.v1.1	NA
LOC_Os03g05290.1.MSUv7.0	Zm00008a000346_T01.v1.1	NA
LOC_Os01g56150.1.MSUv7.0	NA	Zm00008a033149_T01.v1.1
LOC_Os06g12560.1.MSUv7.0	NA	Zm00008a025049_T01.v1.1
LOC_Os11g13980.1.MSUv7.0	NA	Zm00008a010033_T01.v1.1
LOC_Os04g50070.1.MSUv7.0	Zm00008a006434_T01.v1.1	Zm00008a038390_T01.v1.1
LOC_Os04g37790.1.MSUv7.0	Zm00008a007229_T01.v1.1	Zm00008a038014_T01.v1.1
LOC_Os03g10590.1.MSUv7.0	Zm00008a000667_T01.v1.1	NA
LOC_Os03g52990.1.MSUv7.0	NA	Zm00008a019431_T01.v1.1
LOC_Os12g12880.1.MSUv7.0	Zm00008a036870_T01.v1.1	NA
LOC_Os01g07720.4.MSUv7.0	Zm00008a010977_T01.v1.1	NA
LOC_Os02g50290.1.MSUv7.0	NA	Zm00008a017253_T01.v1.1
LOC_Os01g50310.1.MSUv7.0	Zm00008a014060_T01.v1.1	Zm00008a032323_T01.v1.1
LOC_Os07g47500.1.MSUv7.0	NA	Zm00008a009924_T01.v1.1
LOC_Os10g39100.1.MSUv7.0	NA	Zm00008a035226_T01.v1.1
LOC_Os07g17490.1.MSUv7.0	Zm00008a027243_T01.v1.1	NA
LOC_Os11g33970.1.MSUv7.0	Zm00008a017871_T01.v1.1	NA
LOC_Os07g38010.1.MSUv7.0	NA	Zm00008a009581_T01.v1.1
LOC_Os05g48640.1.MSUv7.0	Zm00008a026423_T01.v1.1	Zm00008a030759_T01.v1.1
LOC_Os01g12340.1.MSUv7.0	Zm00008a010690_T01.v1.1	NA
LOC_Os03g60130.1.MSUv7.0	Zm00008a005607_T01.v1.1	Zm00008a019130_T01.v1.1
LOC_Os06g50659.1.MSUv7.0	Zm00008a020608_T01.v1.1	NA
LOC_Os05g40300.1.MSUv7.0	Zm00008a026047_T01.v1.1	NA
LOC_Os03g31300.1.MSUv7.0	Zm00008a001783_T01.v1.1	Zm00008a035193_T01.v1.1
LOC_Os01g15640.1.MSUv7.0	Zm00008a011466_T01.v1.1	Zm00008a029871_T01.v1.1
LOC_Os03g07650.1.MSUv7.0	Zm00008a000483_T01.v1.1	Zm00008a036020_T01.v1.1
LOC_Os09g34850.1.MSUv7.0	Zm00008a028574_T01.v1.1	NA
LOC_Os03g60920.1.MSUv7.0	NA	Zm00008a019089_T01.v1.1
LOC_Os07g36230.1.MSUv7.0	Zm00008a029040_T01.v1.1	Zm00008a009528_T01.v1.1
LOC_Os02g13950.1.MSUv7.0	Zm00008a021604_T01.v1.1	NA
LOC_Os11g41880.1.MSUv7.0	NA	Zm00008a010304_T01.v1.1
LOC_Os12g40340.1.MSUv7.0	Zm00008a002842_T01.v1.1	Zm00008a012191_T01.v1.1
LOC_Os06g30210.1.MSUv7.0	Zm00008a034185_T01.v1.1	NA
LOC_Os07g46450.1.MSUv7.0	Zm00008a029548_T01.v1.1	Zm00008a009888_T01.v1.1
LOC_Os04g44650.1.MSUv7.0	Zm00008a006717_T01.v1.1	NA
LOC_Os05g07850.1.MSUv7.0	Zm00008a025381_T01.v1.1	Zm00008a030956_T01.v1.1
LOC_Os09g28450.1.MSUv7.0	Zm00008a028262_T01.v1.1	Zm00008a009028_T01.v1.1
LOC_Os07g08790.1.MSUv7.0	Zm00008a026961_T01.v1.1	Zm00008a010442_T01.v1.1
LOC_Os09g21780.1.MSUv7.0	Zm00008a027951_T01.v1.1	NA
LOC_Os03g47949.1.MSUv7.0	NA	Zm00008a019634_T01.v1.1
LOC_Os08g02690.1.MSUv7.0	Zm00008a023557_T01.v1.1	NA
LOC_Os02g42060.1.MSUv7.0	Zm00008a022390_T01.v1.1	NA
LOC_Os04g55740.1.MSUv7.0	Zm00008a006102_T01.v1.1	NA
LOC_Os04g55480.1.MSUv7.0	Zm00008a006129_T01.v1.1	NA
LOC_Os05g01020.2.MSUv7.0	Zm00008a024006_T01.v1.1	NA
LOC_Os06g04930.1.MSUv7.0	Zm00008a033763_T01.v1.1	Zm00008a024232_T01.v1.1
LOC_Os03g38960.1.MSUv7.0	Zm00008a004492_T01.v1.1	Zm00008a019829_T01.v1.1
LOC_Os06g37600.1.MSUv7.0	Zm00008a034480_T01.v1.1	NA
LOC_Os03g51230.1.MSUv7.0	Zm00008a005033_T01.v1.1	NA
LOC_Os02g35970.1.MSUv7.0	Zm00008a022091_T01.v1.1	NA
LOC_Os03g58870.1.MSUv7.0	Zm00008a005518_T01.v1.1	Zm00008a019188_T01.v1.1
LOC_Os08g42690.1.MSUv7.0	NA	Zm00008a017915_T01.v1.1
LOC_Os03g04190.1.MSUv7.0	Zm00008a000260_T01.v1.1	NA
LOC_Os06g14420.1.MSUv7.0	Zm00008a033996_T01.v1.1	Zm00008a025140_T01.v1.1
LOC_Os05g48360.1.MSUv7.0	Zm00008a026403_T01.v1.1	NA
LOC_Os06g06720.1.MSUv7.0	Zm00008a033649_T01.v1.1	NA
LOC_Os02g45810.1.MSUv7.0	Zm00008a022645_T01.v1.1	NA
LOC_Os08g33800.1.MSUv7.0	Zm00008a003773_T01.v1.1	Zm00008a016214_T01.v1.1
LOC_Os10g36060.1.MSUv7.0	Zm00008a004034_T01.v1.1	Zm00008a019924_T01.v1.1
LOC_Os11g34860.1.MSUv7.0	NA	Zm00008a010174_T01.v1.1
LOC_Os03g12110.1.MSUv7.0	NA	Zm00008a035814_T01.v1.1
LOC_Os06g47350.1.MSUv7.0	Zm00008a020422_T01.v1.1	NA
LOC_Os05g44560.1.MSUv7.0	Zm00008a026261_T01.v1.1	Zm00008a031666_T01.v1.1
LOC_Os07g48602.1.MSUv7.0	Zm00008a029667_T01.v1.1	NA
LOC_Os08g36740.1.MSUv7.0	Zm00008a003465_T01.v1.1	Zm00008a015925_T01.v1.1
LOC_Os04g41110.1.MSUv7.0	NA	Zm00008a038152_T01.v1.1
LOC_Os07g17130.1.MSUv7.0	Zm00008a027212_T01.v1.1	NA
LOC_Os05g14170.1.MSUv7.0	NA	Zm00008a031394_T01.v1.1
LOC_Os04g59630.1.MSUv7.0	NA	Zm00008a038929_T01.v1.1
LOC_Os03g18430.1.MSUv7.0	Zm00008a001209_T01.v1.1	Zm00008a035522_T01.v1.1
